przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,15:59:50
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,16:01:38
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,16:02:35
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,16:04:24
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,16:09:00
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,16:10:00
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,16:11:41
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-02,15:59:46
Małe Siekierki,02,148,Wiatraczna,2024-07-02,16:01:35
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-02,16:02:36
most Siekierkowski,04,148,Wiatraczna,2024-07-02,16:04:25
Gocław,06,148,Wiatraczna,2024-07-02,16:09:11
Horbaczewskiego,02,148,Wiatraczna,2024-07-02,16:10:19
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-02,16:11:18
Centrum,09,9,Gocławek,2024-07-02,15:59:19
Krucza,05,9,Gocławek,2024-07-02,16:00:45
Muzeum Narodowe,05,9,Gocławek,2024-07-02,16:01:35
most Poniatowskiego,03,9,Gocławek,2024-07-02,16:05:53
rondo Waszyngtona,06,9,Gocławek,2024-07-02,16:08:14
Berezyńska,02,9,Gocławek,2024-07-02,16:10:15
Park Skaryszewski,04,9,Gocławek,2024-07-02,16:12:26
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,16:00:48
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,16:01:48
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,16:05:32
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,16:07:16
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,16:10:07
Krucza,06,9,P+R Al. Krakowska,2024-07-02,16:11:00
Centrum,10,9,P+R Al. Krakowska,2024-07-02,16:11:59
Dw.Wileński,01,162,EC Siekierki,2024-07-02,16:00:49
Sierakowskiego,01,162,EC Siekierki,2024-07-02,16:03:16
os.Panieńska,01,162,EC Siekierki,2024-07-02,16:03:45
most Świętokrzyski,03,162,EC Siekierki,2024-07-02,16:05:55
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-02,16:07:01
Topiel,03,162,EC Siekierki,2024-07-02,16:09:19
PKP Powiśle,03,162,EC Siekierki,2024-07-02,16:11:06
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,16:02:25
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,16:03:48
Saska,01,523,Stare Bemowo,2024-07-02,16:05:23
Rozbrat,02,523,Stare Bemowo,2024-07-02,16:07:48
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,16:10:12
Marszałkowska,02,523,Stare Bemowo,2024-07-02,16:11:03
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,16:13:27
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-02,16:02:44
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-02,16:03:19
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-02,16:04:44
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-02,16:08:20
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-02,16:10:40
Rogowska,02,500,Bródno Podgrodzie,2024-07-02,16:11:40
Kołowa,02,500,Bródno Podgrodzie,2024-07-02,16:15:10
Kołowa,02,500,Bródno Podgrodzie,2024-07-02,16:04:09
Dw.Gdański,05,6,Gocławek,2024-07-02,16:04:41
Park Traugutta,05,6,Gocławek,2024-07-02,16:07:29
most Gdański,03,6,Gocławek,2024-07-02,16:08:15
Wybrzeże Helskie,04,6,Gocławek,2024-07-02,16:09:38
rondo Starzyńskiego,04,6,Gocławek,2024-07-02,16:10:38
pl.Hallera,03,6,Gocławek,2024-07-02,16:12:57
pl.Hallera,04,6,Metro Młociny,2024-07-02,16:04:51
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-02,16:06:42
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-02,16:08:10
most Gdański,04,6,Metro Młociny,2024-07-02,16:09:36
Park Traugutta,04,6,Metro Młociny,2024-07-02,16:10:33
Dw.Gdański,06,6,Metro Młociny,2024-07-02,16:13:53
Kijowska,03,26,Wiatraczna,2024-07-02,16:05:23
PKP Powiśle,04,162,Pl Hallera,2024-07-02,16:05:25
Topiel,01,162,Pl Hallera,2024-07-02,16:10:42
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-02,16:12:05
most Świętokrzyski,02,162,Pl Hallera,2024-07-02,16:15:11
os.Panieńska,02,162,Pl Hallera,2024-07-02,16:18:35
Sierakowskiego,02,162,Pl Hallera,2024-07-02,16:19:53
Ząbkowska,06,162,Pl Hallera,2024-07-02,16:21:29
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-02,16:10:15
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-02,16:10:55
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-02,16:12:25
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-02,16:14:05
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-02,16:16:35
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-02,16:18:15
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-02,16:20:35
Szwedzka,01,190,Os. Górczewska,2024-07-02,16:08:22
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,16:09:45
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,16:11:40
Park Praski,01,190,Os. Górczewska,2024-07-02,16:12:27
Stare Miasto,02,190,Os. Górczewska,2024-07-02,16:14:32
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,16:17:11
Kino Femina,02,190,Os. Górczewska,2024-07-02,16:19:21
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,16:20:49
Wola-Ratusz,03,26,Wiatraczna,2024-07-02,16:07:14
Kino Femina,05,26,Wiatraczna,2024-07-02,16:09:40
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-02,16:11:36
Stare Miasto,01,26,Wiatraczna,2024-07-02,16:13:22
Park Praski,02,26,Wiatraczna,2024-07-02,16:16:09
Dw.Wileński,07,26,Wiatraczna,2024-07-02,16:19:20
Ząbkowska,03,26,Wiatraczna,2024-07-02,16:20:46
Kijowska,03,26,Wiatraczna,2024-07-02,16:23:07
Wiatraczna,03,521,Szczęśliwice,2024-07-02,16:04:35
Grenadierów,01,521,Szczęśliwice,2024-07-02,16:06:14
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-02,16:11:06
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-02,16:14:01
Centrum,06,521,Szczęśliwice,2024-07-02,16:17:01
Dw.Centralny,02,521,Szczęśliwice,2024-07-02,16:19:25
pl.Zawiszy,04,521,Szczęśliwice,2024-07-02,16:23:49
Dw.Wileński,01,162,EC Siekierki,2024-07-02,16:08:57
Sierakowskiego,01,162,EC Siekierki,2024-07-02,16:11:03
os.Panieńska,01,162,EC Siekierki,2024-07-02,16:11:59
most Świętokrzyski,03,162,EC Siekierki,2024-07-02,16:13:14
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-02,16:15:04
Topiel,03,162,EC Siekierki,2024-07-02,16:17:59
PKP Powiśle,03,162,EC Siekierki,2024-07-02,16:19:19
Kijowska,04,26,Metro Młociny,2024-07-02,16:09:48
Ząbkowska,04,26,Metro Młociny,2024-07-02,16:11:59
Dw.Wileński,03,26,Metro Młociny,2024-07-02,16:15:26
Park Praski,01,26,Metro Młociny,2024-07-02,16:16:22
Stare Miasto,02,26,Metro Młociny,2024-07-02,16:18:58
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-02,16:21:29
Kino Femina,06,26,Metro Młociny,2024-07-02,16:23:25
Wola-Ratusz,04,26,Metro Młociny,2024-07-02,16:25:06
Centrum,09,9,Gocławek,2024-07-02,16:09:36
Krucza,05,9,Gocławek,2024-07-02,16:11:36
Muzeum Narodowe,05,9,Gocławek,2024-07-02,16:12:21
most Poniatowskiego,03,9,Gocławek,2024-07-02,16:15:10
rondo Waszyngtona,06,9,Gocławek,2024-07-02,16:17:27
Berezyńska,02,9,Gocławek,2024-07-02,16:19:51
Park Skaryszewski,04,9,Gocławek,2024-07-02,16:21:49
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-02,16:11:23
Małe Siekierki,02,148,Wiatraczna,2024-07-02,16:12:18
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-02,16:14:36
most Siekierkowski,04,148,Wiatraczna,2024-07-02,16:16:16
Gocław,06,148,Wiatraczna,2024-07-02,16:21:16
Horbaczewskiego,02,148,Wiatraczna,2024-07-02,16:21:36
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-02,16:24:16
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,16:12:01
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,16:13:27
Saska,01,523,Stare Bemowo,2024-07-02,16:14:48
Rozbrat,02,523,Stare Bemowo,2024-07-02,16:17:01
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,16:19:03
Marszałkowska,02,523,Stare Bemowo,2024-07-02,16:20:04
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,16:22:17
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,16:12:04
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,16:13:20
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,16:14:51
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,16:17:07
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,16:20:49
Krucza,06,9,P+R Al. Krakowska,2024-07-02,16:21:49
Centrum,10,9,P+R Al. Krakowska,2024-07-02,16:23:16
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,16:12:16
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,16:15:38
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,16:16:31
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,16:18:26
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,16:23:14
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,16:24:11
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,16:25:37
Kołowa,01,500,rondo Radosława,2024-07-02,16:13:24
Rogowska,01,500,rondo Radosława,2024-07-02,16:14:29
rondo Żaba,01,500,rondo Radosława,2024-07-02,16:15:09
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-02,16:19:24
Dw.Gdański,04,500,rondo Radosława,2024-07-02,16:21:58
Baseny Inflancka,02,500,rondo Radosława,2024-07-02,16:23:49
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-02,16:26:54
Szwedzka,01,190,Os. Górczewska,2024-07-02,16:12:35
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,16:13:48
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,16:15:58
Park Praski,01,190,Os. Górczewska,2024-07-02,16:16:43
Stare Miasto,02,190,Os. Górczewska,2024-07-02,16:19:21
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,16:21:50
Kino Femina,02,190,Os. Górczewska,2024-07-02,16:23:32
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,16:24:46
Wola-Ratusz,01,190,CH Marki,2024-07-02,16:10:00
Kino Femina,01,190,CH Marki,2024-07-02,16:12:02
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-02,16:14:48
Stare Miasto,01,190,CH Marki,2024-07-02,16:18:15
Park Praski,02,190,CH Marki,2024-07-02,16:20:26
Dw.Wileński,04,190,CH Marki,2024-07-02,16:22:14
Rzeszotarskiej,02,190,CH Marki,2024-07-02,16:26:00
Szwedzka,02,190,CH Marki,2024-07-02,16:27:16
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,16:14:04
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,16:15:30
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,16:17:31
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,16:19:42
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,16:23:04
Krucza,06,9,P+R Al. Krakowska,2024-07-02,16:23:49
Centrum,10,9,P+R Al. Krakowska,2024-07-02,16:28:22
Wola-Ratusz,01,190,CH Marki,2024-07-02,16:14:02
Kino Femina,01,190,CH Marki,2024-07-02,16:16:13
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-02,16:19:00
Stare Miasto,01,190,CH Marki,2024-07-02,16:21:12
Park Praski,02,190,CH Marki,2024-07-02,16:23:23
Dw.Wileński,04,190,CH Marki,2024-07-02,16:25:55
Rzeszotarskiej,02,190,CH Marki,2024-07-02,16:27:15
Szwedzka,02,190,CH Marki,2024-07-02,16:28:35
Centrum,09,9,Gocławek,2024-07-02,16:14:25
Krucza,05,9,Gocławek,2024-07-02,16:15:25
Muzeum Narodowe,05,9,Gocławek,2024-07-02,16:16:33
most Poniatowskiego,03,9,Gocławek,2024-07-02,16:20:21
rondo Waszyngtona,06,9,Gocławek,2024-07-02,16:22:49
Berezyńska,02,9,Gocławek,2024-07-02,16:24:41
Park Skaryszewski,04,9,Gocławek,2024-07-02,16:26:14
Pelcowizna,06,114,UKSW,2024-07-02,16:16:24
PKP Toruńska,01,114,UKSW,2024-07-02,16:17:35
Żerań FSO,03,114,UKSW,2024-07-02,16:18:34
most Grota-Roweckiego,01,114,UKSW,2024-07-02,16:23:44
Czarnieckiego,02,114,UKSW,2024-07-02,16:26:22
pl.Wilsona,06,114,UKSW,2024-07-02,16:29:54
Suzina,02,114,UKSW,2024-07-02,16:31:00
Centrum,09,9,Gocławek,2024-07-02,16:19:23
Krucza,05,9,Gocławek,2024-07-02,16:20:44
Muzeum Narodowe,05,9,Gocławek,2024-07-02,16:21:49
most Poniatowskiego,03,9,Gocławek,2024-07-02,16:25:52
rondo Waszyngtona,06,9,Gocławek,2024-07-02,16:28:08
Berezyńska,02,9,Gocławek,2024-07-02,16:30:19
Park Skaryszewski,04,9,Gocławek,2024-07-02,16:32:15
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,16:18:26
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,16:20:04
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,16:21:15
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,16:23:13
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,16:26:56
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,16:28:05
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,16:29:12
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-02,16:18:00
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-02,16:19:20
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-02,16:20:25
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-02,16:24:50
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-02,16:29:35
Rogowska,02,500,Bródno Podgrodzie,2024-07-02,16:31:38
Kołowa,02,500,Bródno Podgrodzie,2024-07-02,16:33:09
Wola-Ratusz,03,26,Wiatraczna,2024-07-02,16:17:05
Kino Femina,05,26,Wiatraczna,2024-07-02,16:18:05
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-02,16:21:07
Stare Miasto,01,26,Wiatraczna,2024-07-02,16:23:53
Park Praski,02,26,Wiatraczna,2024-07-02,16:26:20
Dw.Wileński,07,26,Wiatraczna,2024-07-02,16:29:06
Ząbkowska,03,26,Wiatraczna,2024-07-02,16:30:22
Kijowska,03,26,Wiatraczna,2024-07-02,16:32:58
pl.Hallera,04,6,Metro Młociny,2024-07-02,16:18:57
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-02,16:20:47
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-02,16:21:52
most Gdański,04,6,Metro Młociny,2024-07-02,16:23:28
Park Traugutta,04,6,Metro Młociny,2024-07-02,16:24:19
Dw.Gdański,06,6,Metro Młociny,2024-07-02,16:27:02
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-02,16:19:19
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-02,16:21:31
Gocław,09,148,Lotnisko Chopina,2024-07-02,16:22:06
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-02,16:23:22
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-02,16:27:03
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-02,16:28:24
Dw.Wileński,01,162,EC Siekierki,2024-07-02,16:19:52
Sierakowskiego,01,162,EC Siekierki,2024-07-02,16:21:16
os.Panieńska,01,162,EC Siekierki,2024-07-02,16:21:56
most Świętokrzyski,03,162,EC Siekierki,2024-07-02,16:23:36
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-02,16:25:56
Topiel,03,162,EC Siekierki,2024-07-02,16:27:24
PKP Powiśle,03,162,EC Siekierki,2024-07-02,16:28:36
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,16:20:21
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,16:21:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,16:23:13
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,16:25:29
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,16:28:41
Krucza,06,9,P+R Al. Krakowska,2024-07-02,16:29:52
Centrum,10,9,P+R Al. Krakowska,2024-07-02,16:31:27
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,16:20:49
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,16:22:29
Saska,01,523,Stare Bemowo,2024-07-02,16:23:59
Rozbrat,02,523,Stare Bemowo,2024-07-02,16:26:29
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,16:28:19
Marszałkowska,02,523,Stare Bemowo,2024-07-02,16:29:09
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,16:31:19
PKP Powiśle,04,162,Pl Hallera,2024-07-02,16:16:28
Topiel,01,162,Pl Hallera,2024-07-02,16:22:59
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-02,16:25:21
most Świętokrzyski,02,162,Pl Hallera,2024-07-02,16:29:23
os.Panieńska,02,162,Pl Hallera,2024-07-02,16:31:23
Sierakowskiego,02,162,Pl Hallera,2024-07-02,16:32:23
Ząbkowska,06,162,Pl Hallera,2024-07-02,16:35:25
Kijowska,04,26,Metro Młociny,2024-07-02,16:21:25
Ząbkowska,04,26,Metro Młociny,2024-07-02,16:22:26
Dw.Wileński,03,26,Metro Młociny,2024-07-02,16:25:46
Park Praski,01,26,Metro Młociny,2024-07-02,16:26:21
Stare Miasto,02,26,Metro Młociny,2024-07-02,16:28:29
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-02,16:30:50
Kino Femina,06,26,Metro Młociny,2024-07-02,16:33:36
Wola-Ratusz,04,26,Metro Młociny,2024-07-02,16:35:19
Szwedzka,01,190,Os. Górczewska,2024-07-02,16:20:54
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,16:22:29
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,16:25:35
Park Praski,01,190,Os. Górczewska,2024-07-02,16:26:52
Stare Miasto,02,190,Os. Górczewska,2024-07-02,16:28:41
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,16:32:23
Kino Femina,02,190,Os. Górczewska,2024-07-02,16:33:42
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,16:35:46
pl.Zawiszy,03,521,Falenica,2024-07-02,16:14:02
Dw.Centralny,01,521,Falenica,2024-07-02,16:16:47
Centrum,15,521,Falenica,2024-07-02,16:22:16
Muzeum Narodowe,01,521,Falenica,2024-07-02,16:25:24
rondo Waszyngtona,02,521,Falenica,2024-07-02,16:29:13
Grenadierów,02,521,Falenica,2024-07-02,16:32:33
Wiatraczna,22,521,Falenica,2024-07-02,16:35:51
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,16:23:52
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,16:25:32
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,16:26:52
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,16:28:35
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,16:36:13
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,16:36:35
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,16:38:36
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,16:25:48
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,16:27:56
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,16:29:29
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,16:31:26
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,16:33:50
Krucza,06,9,P+R Al. Krakowska,2024-07-02,16:34:46
Centrum,10,9,P+R Al. Krakowska,2024-07-02,16:35:48
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-02,16:28:57
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-02,16:28:57
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-02,16:30:57
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-02,16:32:28
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-02,16:34:28
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-02,16:35:28
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-02,16:36:58
Dw.Wileński,01,162,EC Siekierki,2024-07-02,16:26:24
Sierakowskiego,01,162,EC Siekierki,2024-07-02,16:28:57
os.Panieńska,01,162,EC Siekierki,2024-07-02,16:29:31
most Świętokrzyski,03,162,EC Siekierki,2024-07-02,16:32:23
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-02,16:33:59
Topiel,03,162,EC Siekierki,2024-07-02,16:36:37
PKP Powiśle,03,162,EC Siekierki,2024-07-02,16:38:17
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,16:28:16
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,16:29:59
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,16:31:00
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,16:32:29
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,16:39:02
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,16:40:16
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,16:42:23
Wiatraczna,22,521,Falenica,2024-07-02,16:28:37
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,16:28:51
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,16:30:11
Saska,01,523,Stare Bemowo,2024-07-02,16:31:39
Rozbrat,02,523,Stare Bemowo,2024-07-02,16:33:48
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,16:35:27
Marszałkowska,02,523,Stare Bemowo,2024-07-02,16:36:25
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,16:38:30
pl.Hallera,04,6,Metro Młociny,2024-07-02,16:28:21
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-02,16:30:18
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-02,16:31:30
most Gdański,04,6,Metro Młociny,2024-07-02,16:32:37
Park Traugutta,04,6,Metro Młociny,2024-07-02,16:33:27
Dw.Gdański,06,6,Metro Młociny,2024-07-02,16:36:45
Kołowa,01,500,rondo Radosława,2024-07-02,16:29:23
Rogowska,01,500,rondo Radosława,2024-07-02,16:30:58
rondo Żaba,01,500,rondo Radosława,2024-07-02,16:31:38
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-02,16:34:33
Dw.Gdański,04,500,rondo Radosława,2024-07-02,16:37:29
Baseny Inflancka,02,500,rondo Radosława,2024-07-02,16:39:23
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-02,16:43:33
Kijowska,04,26,Metro Młociny,2024-07-02,16:29:58
Ząbkowska,04,26,Metro Młociny,2024-07-02,16:31:42
Dw.Wileński,03,26,Metro Młociny,2024-07-02,16:33:28
Park Praski,01,26,Metro Młociny,2024-07-02,16:34:30
Stare Miasto,02,26,Metro Młociny,2024-07-02,16:37:18
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-02,16:40:01
Kino Femina,06,26,Metro Młociny,2024-07-02,16:41:26
Wola-Ratusz,04,26,Metro Młociny,2024-07-02,16:43:33
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-02,16:31:25
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-02,16:32:54
Gocław,09,148,Lotnisko Chopina,2024-07-02,16:34:25
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-02,16:35:25
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-02,16:37:39
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-02,16:39:20
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-02,16:40:34
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-02,16:30:10
Małe Siekierki,02,148,Wiatraczna,2024-07-02,16:31:26
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-02,16:32:58
most Siekierkowski,04,148,Wiatraczna,2024-07-02,16:35:03
Gocław,06,148,Wiatraczna,2024-07-02,16:39:02
Horbaczewskiego,02,148,Wiatraczna,2024-07-02,16:40:16
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-02,16:41:24
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,16:29:59
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,16:31:30
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,16:33:36
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,16:35:43
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,16:38:15
Krucza,06,9,P+R Al. Krakowska,2024-07-02,16:40:32
Centrum,10,9,P+R Al. Krakowska,2024-07-02,16:41:28
Wola-Ratusz,01,190,CH Marki,2024-07-02,16:30:10
Kino Femina,01,190,CH Marki,2024-07-02,16:32:20
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-02,16:35:25
Stare Miasto,01,190,CH Marki,2024-07-02,16:37:40
Park Praski,02,190,CH Marki,2024-07-02,16:39:25
Dw.Wileński,04,190,CH Marki,2024-07-02,16:42:20
Rzeszotarskiej,02,190,CH Marki,2024-07-02,16:43:44
Szwedzka,02,190,CH Marki,2024-07-02,16:44:54
Szwedzka,01,190,Os. Górczewska,2024-07-02,16:30:29
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,16:31:48
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,16:34:00
Park Praski,01,190,Os. Górczewska,2024-07-02,16:35:09
Stare Miasto,02,190,Os. Górczewska,2024-07-02,16:37:40
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,16:40:14
Kino Femina,02,190,Os. Górczewska,2024-07-02,16:41:23
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,16:42:45
Wola-Ratusz,03,26,Wiatraczna,2024-07-02,16:26:13
Kino Femina,05,26,Wiatraczna,2024-07-02,16:28:44
