przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Krucza,05,9,Gocławek,2024-06-29,17:54:07
Muzeum Narodowe,05,9,Gocławek,2024-06-29,17:54:58
most Poniatowskiego,03,9,Gocławek,2024-06-29,17:57:41
rondo Waszyngtona,06,9,Gocławek,2024-06-29,17:59:37
Berezyńska,02,9,Gocławek,2024-06-29,18:02:06
Park Skaryszewski,04,9,Gocławek,2024-06-29,18:03:13
Dw.Wileński,01,162,EC Siekierki,2024-06-29,17:56:41
Sierakowskiego,01,162,EC Siekierki,2024-06-29,17:58:55
os.Panieńska,01,162,EC Siekierki,2024-06-29,17:59:53
most Świętokrzyski,03,162,EC Siekierki,2024-06-29,18:01:41
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-29,18:03:17
Topiel,03,162,EC Siekierki,2024-06-29,18:05:56
PKP Powiśle,03,162,EC Siekierki,2024-06-29,18:07:16
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,17:57:02
Kino Femina,05,26,Wiatraczna,2024-06-29,17:58:18
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,18:01:06
Stare Miasto,01,26,Wiatraczna,2024-06-29,18:03:03
Park Praski,02,26,Wiatraczna,2024-06-29,18:05:50
Dw.Wileński,07,26,Wiatraczna,2024-06-29,18:07:17
Ząbkowska,03,26,Wiatraczna,2024-06-29,18:10:04
Kijowska,03,26,Wiatraczna,2024-06-29,18:11:00
Kołowa,01,500,rondo Radosława,2024-06-29,17:58:30
Rogowska,01,500,rondo Radosława,2024-06-29,17:59:18
rondo Żaba,01,500,rondo Radosława,2024-06-29,18:00:03
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,18:03:43
Dw.Gdański,04,500,rondo Radosława,2024-06-29,18:06:21
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,18:07:30
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,18:12:43
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,17:58:22
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,17:59:43
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,18:01:19
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,18:03:35
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,18:05:51
Krucza,06,9,P+R Al. Krakowska,2024-06-29,18:07:06
Centrum,10,9,P+R Al. Krakowska,2024-06-29,18:08:22
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,17:59:25
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,18:00:25
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,18:01:28
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,18:03:06
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,18:05:57
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,18:06:28
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,18:07:46
Wola-Ratusz,01,190,CH Marki,2024-06-29,17:59:22
Kino Femina,01,190,CH Marki,2024-06-29,18:02:12
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,18:04:48
Stare Miasto,01,190,CH Marki,2024-06-29,18:07:26
Park Praski,02,190,CH Marki,2024-06-29,18:09:28
Dw.Wileński,04,190,CH Marki,2024-06-29,18:12:19
Rzeszotarskiej,02,190,CH Marki,2024-06-29,18:13:41
Szwedzka,02,190,CH Marki,2024-06-29,18:14:29
Centrum,09,9,Gocławek,2024-06-29,17:58:36
Krucza,05,9,Gocławek,2024-06-29,17:59:52
Muzeum Narodowe,05,9,Gocławek,2024-06-29,18:01:43
most Poniatowskiego,03,9,Gocławek,2024-06-29,18:05:15
rondo Waszyngtona,06,9,Gocławek,2024-06-29,18:07:36
Berezyńska,02,9,Gocławek,2024-06-29,18:08:37
Park Skaryszewski,04,9,Gocławek,2024-06-29,18:10:07
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-29,18:03:17
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-29,18:04:47
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-29,18:05:54
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-29,18:09:31
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,18:12:31
Rogowska,02,500,Bródno Podgrodzie,2024-06-29,18:13:19
Kołowa,02,500,Bródno Podgrodzie,2024-06-29,18:14:26
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,18:01:40
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,18:03:30
Saska,01,523,Stare Bemowo,2024-06-29,18:04:49
Rozbrat,02,523,Stare Bemowo,2024-06-29,18:07:04
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,18:08:27
Marszałkowska,02,523,Stare Bemowo,2024-06-29,18:09:34
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,18:12:20
Szwedzka,01,190,Os. Górczewska,2024-06-29,18:02:07
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,18:03:37
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,18:05:37
Park Praski,01,190,Os. Górczewska,2024-06-29,18:07:07
Stare Miasto,02,190,Os. Górczewska,2024-06-29,18:09:07
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,18:11:37
Kino Femina,02,190,Os. Górczewska,2024-06-29,18:13:38
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,18:14:38
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,18:03:22
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,18:04:57
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,18:06:13
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,18:08:19
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,18:10:56
Krucza,06,9,P+R Al. Krakowska,2024-06-29,18:12:42
Centrum,10,9,P+R Al. Krakowska,2024-06-29,18:13:57
pl.Hallera,04,6,Metro Młociny,2024-06-29,18:03:39
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,18:05:53
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,18:06:44
most Gdański,04,6,Metro Młociny,2024-06-29,18:08:00
Park Traugutta,04,6,Metro Młociny,2024-06-29,18:09:32
Dw.Gdański,06,6,Metro Młociny,2024-06-29,18:12:14
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-29,18:04:48
Małe Siekierki,02,148,Wiatraczna,2024-06-29,18:05:57
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-29,18:07:16
most Siekierkowski,04,148,Wiatraczna,2024-06-29,18:09:16
Gocław,06,148,Wiatraczna,2024-06-29,18:13:06
Horbaczewskiego,02,148,Wiatraczna,2024-06-29,18:14:06
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-29,18:15:08
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,18:05:21
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,18:06:53
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,18:08:26
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,18:09:36
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,18:12:32
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,18:13:55
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,18:15:06
Dw.Gdański,05,6,Gocławek,2024-06-29,18:05:52
Park Traugutta,05,6,Gocławek,2024-06-29,18:08:40
most Gdański,03,6,Gocławek,2024-06-29,18:09:21
Wybrzeże Helskie,04,6,Gocławek,2024-06-29,18:10:59
rondo Starzyńskiego,04,6,Gocławek,2024-06-29,18:12:14
pl.Hallera,03,6,Gocławek,2024-06-29,18:13:47
Centrum,09,9,Gocławek,2024-06-29,18:05:52
Krucza,05,9,Gocławek,2024-06-29,18:07:04
Muzeum Narodowe,05,9,Gocławek,2024-06-29,18:07:40
most Poniatowskiego,03,9,Gocławek,2024-06-29,18:10:32
rondo Waszyngtona,06,9,Gocławek,2024-06-29,18:12:35
Berezyńska,02,9,Gocławek,2024-06-29,18:13:57
Park Skaryszewski,04,9,Gocławek,2024-06-29,18:15:23
Wiatraczna,03,521,Szczęśliwice,2024-06-29,18:02:17
Grenadierów,01,521,Szczęśliwice,2024-06-29,18:03:58
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-29,18:08:52
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-29,18:12:31
Centrum,06,521,Szczęśliwice,2024-06-29,18:16:06
Dw.Centralny,02,521,Szczęśliwice,2024-06-29,18:17:55
pl.Zawiszy,04,521,Szczęśliwice,2024-06-29,18:21:44
Wola-Ratusz,01,190,CH Marki,2024-06-29,18:10:08
Kino Femina,01,190,CH Marki,2024-06-29,18:12:08
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,18:15:08
Stare Miasto,01,190,CH Marki,2024-06-29,18:17:38
Park Praski,02,190,CH Marki,2024-06-29,18:20:08
Dw.Wileński,04,190,CH Marki,2024-06-29,18:22:08
Rzeszotarskiej,02,190,CH Marki,2024-06-29,18:23:38
Szwedzka,02,190,CH Marki,2024-06-29,18:24:38
pl.Hallera,04,6,Metro Młociny,2024-06-29,17:32:23
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,17:35:07
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,17:36:17
most Gdański,04,6,Metro Młociny,2024-06-29,17:37:51
Park Traugutta,04,6,Metro Młociny,2024-06-29,17:39:29
Dw.Gdański,06,6,Metro Młociny,2024-06-29,17:42:45
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,18:12:27
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,18:13:27
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,18:14:27
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,18:17:28
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,18:18:58
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,18:20:28
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,18:21:58
Kijowska,04,26,Metro Młociny,2024-06-29,18:11:35
Ząbkowska,04,26,Metro Młociny,2024-06-29,18:12:57
Dw.Wileński,03,26,Metro Młociny,2024-06-29,18:15:20
Park Praski,01,26,Metro Młociny,2024-06-29,18:16:16
Stare Miasto,02,26,Metro Młociny,2024-06-29,18:18:44
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-29,18:20:36
Kino Femina,06,26,Metro Młociny,2024-06-29,18:23:19
Wola-Ratusz,04,26,Metro Młociny,2024-06-29,18:24:50
PKP Powiśle,04,162,Pl Hallera,2024-06-29,18:11:40
Topiel,01,162,Pl Hallera,2024-06-29,18:13:05
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-29,18:14:05
most Świętokrzyski,02,162,Pl Hallera,2024-06-29,18:15:50
os.Panieńska,02,162,Pl Hallera,2024-06-29,18:17:44
Sierakowskiego,02,162,Pl Hallera,2024-06-29,18:18:55
Ząbkowska,06,162,Pl Hallera,2024-06-29,18:20:55
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,18:11:37
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,18:13:37
Saska,01,523,Stare Bemowo,2024-06-29,18:14:47
Rozbrat,02,523,Stare Bemowo,2024-06-29,18:17:27
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,18:18:47
Marszałkowska,02,523,Stare Bemowo,2024-06-29,18:19:47
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,18:21:17
Szwedzka,01,190,Os. Górczewska,2024-06-29,18:12:20
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,18:13:13
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,18:16:14
Park Praski,01,190,Os. Górczewska,2024-06-29,18:17:26
Stare Miasto,02,190,Os. Górczewska,2024-06-29,18:19:53
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,18:22:13
Kino Femina,02,190,Os. Górczewska,2024-06-29,18:23:24
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,18:24:48
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,18:12:57
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,18:14:22
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,18:16:18
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,18:18:20
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,18:21:22
Krucza,06,9,P+R Al. Krakowska,2024-06-29,18:22:07
Centrum,10,9,P+R Al. Krakowska,2024-06-29,18:24:18
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,18:12:57
Kino Femina,05,26,Wiatraczna,2024-06-29,18:14:22
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,18:17:19
Stare Miasto,01,26,Wiatraczna,2024-06-29,18:19:16
Park Praski,02,26,Wiatraczna,2024-06-29,18:21:22
Dw.Wileński,07,26,Wiatraczna,2024-06-29,18:22:58
Ząbkowska,03,26,Wiatraczna,2024-06-29,18:24:08
Kijowska,03,26,Wiatraczna,2024-06-29,18:25:49
Kołowa,01,500,rondo Radosława,2024-06-29,18:14:47
Rogowska,01,500,rondo Radosława,2024-06-29,18:15:47
rondo Żaba,01,500,rondo Radosława,2024-06-29,18:16:38
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,18:20:20
Dw.Gdański,04,500,rondo Radosława,2024-06-29,18:23:32
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,18:24:56
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,18:28:21
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-29,18:15:32
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-29,18:16:58
Gocław,09,148,Lotnisko Chopina,2024-06-29,18:18:31
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-29,18:19:23
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-29,18:21:16
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-29,18:22:36
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-29,18:23:15
Pelcowizna,06,114,UKSW,2024-06-29,18:16:44
PKP Toruńska,01,114,UKSW,2024-06-29,18:17:45
Żerań FSO,03,114,UKSW,2024-06-29,18:19:14
most Grota-Roweckiego,01,114,UKSW,2024-06-29,18:21:15
Czarnieckiego,02,114,UKSW,2024-06-29,18:24:15
pl.Wilsona,06,114,UKSW,2024-06-29,18:26:45
Suzina,02,114,UKSW,2024-06-29,18:27:45
Centrum,09,9,Gocławek,2024-06-29,18:15:20
Krucza,05,9,Gocławek,2024-06-29,18:16:21
Muzeum Narodowe,05,9,Gocławek,2024-06-29,18:17:21
most Poniatowskiego,03,9,Gocławek,2024-06-29,18:20:05
rondo Waszyngtona,06,9,Gocławek,2024-06-29,18:21:56
Berezyńska,02,9,Gocławek,2024-06-29,18:23:21
Park Skaryszewski,04,9,Gocławek,2024-06-29,18:24:42
Dw.Wileński,01,162,EC Siekierki,2024-06-29,18:16:25
Sierakowskiego,01,162,EC Siekierki,2024-06-29,18:18:52
os.Panieńska,01,162,EC Siekierki,2024-06-29,18:20:07
most Świętokrzyski,03,162,EC Siekierki,2024-06-29,18:22:01
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-29,18:23:37
Topiel,03,162,EC Siekierki,2024-06-29,18:25:09
PKP Powiśle,03,162,EC Siekierki,2024-06-29,18:26:25
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,18:18:10
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,18:19:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,18:21:18
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,18:24:19
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,18:26:47
Krucza,06,9,P+R Al. Krakowska,2024-06-29,18:28:33
Centrum,10,9,P+R Al. Krakowska,2024-06-29,18:29:19
pl.Hallera,04,6,Metro Młociny,2024-06-29,18:19:50
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,18:21:42
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,18:22:57
most Gdański,04,6,Metro Młociny,2024-06-29,18:24:21
Park Traugutta,04,6,Metro Młociny,2024-06-29,18:25:47
Dw.Gdański,06,6,Metro Młociny,2024-06-29,18:28:56
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,18:21:11
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,18:22:42
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,18:24:05
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,18:25:25
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,18:28:42
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,18:29:41
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,18:30:56
pl.Zawiszy,03,521,Falenica,2024-06-29,18:17:33
Dw.Centralny,01,521,Falenica,2024-06-29,18:20:18
Centrum,15,521,Falenica,2024-06-29,18:23:27
Muzeum Narodowe,01,521,Falenica,2024-06-29,18:25:25
rondo Waszyngtona,02,521,Falenica,2024-06-29,18:28:30
Grenadierów,02,521,Falenica,2024-06-29,18:32:32
Wiatraczna,22,521,Falenica,2024-06-29,18:34:42
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-29,18:16:05
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-29,18:16:29
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-29,18:16:56
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-29,18:19:54
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,18:21:54
Rogowska,02,500,Bródno Podgrodzie,2024-06-29,18:21:54
Dw.Gdański,05,6,Gocławek,2024-06-29,18:22:23
Park Traugutta,05,6,Gocławek,2024-06-29,18:24:54
most Gdański,03,6,Gocławek,2024-06-29,18:25:54
Wybrzeże Helskie,04,6,Gocławek,2024-06-29,18:27:47
rondo Starzyńskiego,04,6,Gocławek,2024-06-29,18:28:59
pl.Hallera,03,6,Gocławek,2024-06-29,18:30:55
Centrum,09,9,Gocławek,2024-06-29,18:22:21
Krucza,05,9,Gocławek,2024-06-29,18:23:37
Muzeum Narodowe,05,9,Gocławek,2024-06-29,18:24:22
most Poniatowskiego,03,9,Gocławek,2024-06-29,18:27:18
rondo Waszyngtona,06,9,Gocławek,2024-06-29,18:29:45
Berezyńska,02,9,Gocławek,2024-06-29,18:31:21
Park Skaryszewski,04,9,Gocławek,2024-06-29,18:32:21
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,18:23:16
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,18:24:50
Saska,01,523,Stare Bemowo,2024-06-29,18:26:02
Rozbrat,02,523,Stare Bemowo,2024-06-29,18:28:30
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,18:30:06
Marszałkowska,02,523,Stare Bemowo,2024-06-29,18:31:09
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,18:33:23
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-29,18:23:40
Małe Siekierki,02,148,Wiatraczna,2024-06-29,18:26:02
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-29,18:27:26
most Siekierkowski,04,148,Wiatraczna,2024-06-29,18:29:06
Gocław,06,148,Wiatraczna,2024-06-29,18:32:01
Horbaczewskiego,02,148,Wiatraczna,2024-06-29,18:32:59
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-29,18:34:26
Wola-Ratusz,01,190,CH Marki,2024-06-29,18:24:04
Kino Femina,01,190,CH Marki,2024-06-29,18:26:23
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,18:29:02
Stare Miasto,01,190,CH Marki,2024-06-29,18:31:29
Park Praski,02,190,CH Marki,2024-06-29,18:33:21
Dw.Wileński,04,190,CH Marki,2024-06-29,18:34:42
Rzeszotarskiej,02,190,CH Marki,2024-06-29,18:35:29
Szwedzka,02,190,CH Marki,2024-06-29,18:36:22
Szwedzka,01,190,Os. Górczewska,2024-06-29,18:24:49
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,18:25:59
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,18:27:49
Park Praski,01,190,Os. Górczewska,2024-06-29,18:29:06
Stare Miasto,02,190,Os. Górczewska,2024-06-29,18:31:55
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,18:34:05
Kino Femina,02,190,Os. Górczewska,2024-06-29,18:35:28
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,18:36:25
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,18:26:27
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,18:28:43
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,18:29:51
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,18:31:33
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,18:34:18
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,18:35:07
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,18:36:33
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,18:27:06
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,18:28:38
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,18:30:36
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,18:32:48
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,18:35:20
Krucza,06,9,P+R Al. Krakowska,2024-06-29,18:38:28
Centrum,10,9,P+R Al. Krakowska,2024-06-29,18:39:30
Wola-Ratusz,01,190,CH Marki,2024-06-29,18:27:50
Kino Femina,01,190,CH Marki,2024-06-29,18:30:04
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,18:32:58
Stare Miasto,01,190,CH Marki,2024-06-29,18:34:54
Park Praski,02,190,CH Marki,2024-06-29,18:37:08
Dw.Wileński,04,190,CH Marki,2024-06-29,18:38:15
Rzeszotarskiej,02,190,CH Marki,2024-06-29,18:39:11
Szwedzka,02,190,CH Marki,2024-06-29,18:40:22
Centrum,09,9,Gocławek,2024-06-29,18:28:06
Krucza,05,9,Gocławek,2024-06-29,18:28:57
Muzeum Narodowe,05,9,Gocławek,2024-06-29,18:30:00
most Poniatowskiego,03,9,Gocławek,2024-06-29,18:32:48
rondo Waszyngtona,06,9,Gocławek,2024-06-29,18:34:34
Berezyńska,02,9,Gocławek,2024-06-29,18:36:26
Park Skaryszewski,04,9,Gocławek,2024-06-29,18:37:43
Kołowa,01,500,rondo Radosława,2024-06-29,18:27:52
Rogowska,01,500,rondo Radosława,2024-06-29,18:28:30
rondo Żaba,01,500,rondo Radosława,2024-06-29,18:29:07
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,18:32:01
Dw.Gdański,04,500,rondo Radosława,2024-06-29,18:34:18
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,18:35:31
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,18:43:01
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,18:28:35
Kino Femina,05,26,Wiatraczna,2024-06-29,18:30:21
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,18:33:19
Stare Miasto,01,26,Wiatraczna,2024-06-29,18:35:10
Park Praski,02,26,Wiatraczna,2024-06-29,18:37:39
Dw.Wileński,07,26,Wiatraczna,2024-06-29,18:39:11
Ząbkowska,03,26,Wiatraczna,2024-06-29,18:41:44
Kijowska,03,26,Wiatraczna,2024-06-29,18:43:09
Szwedzka,01,190,Os. Górczewska,2024-06-29,18:30:54
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,18:31:47
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,18:33:41
Park Praski,01,190,Os. Górczewska,2024-06-29,18:35:02
Stare Miasto,02,190,Os. Górczewska,2024-06-29,18:36:58
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,18:38:59
Kino Femina,02,190,Os. Górczewska,2024-06-29,18:41:05
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,18:42:45
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,18:31:33
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,18:33:23
Saska,01,523,Stare Bemowo,2024-06-29,18:34:26
Rozbrat,02,523,Stare Bemowo,2024-06-29,18:37:01
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,18:38:33
Marszałkowska,02,523,Stare Bemowo,2024-06-29,18:39:34
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,18:40:55
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-29,18:34:08
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-29,18:35:12
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-29,18:36:28
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-29,18:39:56
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,18:43:19
Rogowska,02,500,Bródno Podgrodzie,2024-06-29,18:44:07
Kołowa,02,500,Bródno Podgrodzie,2024-06-29,18:45:27
PKP Powiśle,04,162,Pl Hallera,2024-06-29,18:31:41
Topiel,01,162,Pl Hallera,2024-06-29,18:33:41
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-29,18:36:32
most Świętokrzyski,02,162,Pl Hallera,2024-06-29,18:39:41
os.Panieńska,02,162,Pl Hallera,2024-06-29,18:42:01
Sierakowskiego,02,162,Pl Hallera,2024-06-29,18:42:58
Ząbkowska,06,162,Pl Hallera,2024-06-29,18:45:13
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,18:36:29
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,18:37:21
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,18:38:36
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,18:40:39
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,18:42:48
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,18:44:07
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,18:45:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,18:33:44
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,18:35:20
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,18:37:11
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,18:39:27
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,18:42:53
Krucza,06,9,P+R Al. Krakowska,2024-06-29,18:44:00
Centrum,10,9,P+R Al. Krakowska,2024-06-29,18:45:06
pl.Hallera,04,6,Metro Młociny,2024-06-29,18:33:21
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,18:35:34
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,18:36:50
most Gdański,04,6,Metro Młociny,2024-06-29,18:37:42
Park Traugutta,04,6,Metro Młociny,2024-06-29,18:39:04
Dw.Gdański,06,6,Metro Młociny,2024-06-29,18:42:04
Pelcowizna,06,114,UKSW,2024-06-29,18:35:29
PKP Toruńska,01,114,UKSW,2024-06-29,18:36:23
Żerań FSO,03,114,UKSW,2024-06-29,18:37:20
most Grota-Roweckiego,01,114,UKSW,2024-06-29,18:39:58
