przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,21:18:07
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,21:20:04
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,21:22:21
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,21:24:58
Krucza,06,9,P+R Al. Krakowska,2024-07-05,21:25:59
Centrum,10,9,P+R Al. Krakowska,2024-07-05,21:27:33
Wiatraczna,22,521,Falenica,2024-07-05,21:18:51
Park Praski,02,190,CH Marki,2024-07-05,21:19:46
Dw.Wileński,04,190,CH Marki,2024-07-05,21:18:30
Rzeszotarskiej,02,190,CH Marki,2024-07-05,21:15:32
Szwedzka,02,190,CH Marki,2024-07-05,21:14:46
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,21:20:34
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,21:22:16
Saska,01,523,Stare Bemowo,2024-07-05,21:23:15
Rozbrat,02,523,Stare Bemowo,2024-07-05,21:25:29
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,21:26:54
Marszałkowska,02,523,Stare Bemowo,2024-07-05,21:27:58
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,21:30:12
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,21:20:51
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,21:22:16
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,21:23:15
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,21:25:04
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,21:27:43
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,21:28:59
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,21:30:11
Centrum,09,9,Gocławek,2024-07-05,21:20:19
Krucza,05,9,Gocławek,2024-07-05,21:21:20
Muzeum Narodowe,05,9,Gocławek,2024-07-05,21:23:07
most Poniatowskiego,03,9,Gocławek,2024-07-05,21:26:08
rondo Waszyngtona,06,9,Gocławek,2024-07-05,21:28:04
Berezyńska,02,9,Gocławek,2024-07-05,21:29:51
Park Skaryszewski,04,9,Gocławek,2024-07-05,21:31:16
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-05,21:21:14
Małe Siekierki,02,148,Wiatraczna,2024-07-05,21:22:38
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-05,21:24:03
most Siekierkowski,04,148,Wiatraczna,2024-07-05,21:26:04
Gocław,06,148,Wiatraczna,2024-07-05,21:27:42
Horbaczewskiego,02,148,Wiatraczna,2024-07-05,21:28:59
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-05,21:30:00
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,21:21:06
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,21:22:37
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,21:23:37
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,21:25:15
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,21:28:08
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,21:28:54
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,21:30:27
pl.Hallera,04,6,Metro Młociny,2024-07-05,21:21:20
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-05,21:23:10
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-05,21:24:25
most Gdański,04,6,Metro Młociny,2024-07-05,21:25:47
Park Traugutta,04,6,Metro Młociny,2024-07-05,21:26:44
Dw.Gdański,06,6,Metro Młociny,2024-07-05,21:29:55
pl.Zawiszy,03,521,Falenica,2024-07-05,21:21:27
Dw.Centralny,01,521,Falenica,2024-07-05,21:23:51
Centrum,15,521,Falenica,2024-07-05,21:26:39
Muzeum Narodowe,01,521,Falenica,2024-07-05,21:28:11
rondo Waszyngtona,02,521,Falenica,2024-07-05,21:31:11
Grenadierów,02,521,Falenica,2024-07-05,21:34:57
Wiatraczna,22,521,Falenica,2024-07-05,21:36:49
Dw.Wileński,01,162,EC Siekierki,2024-07-05,21:22:20
Sierakowskiego,01,162,EC Siekierki,2024-07-05,21:25:41
os.Panieńska,01,162,EC Siekierki,2024-07-05,21:26:22
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,21:28:03
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,21:29:44
Topiel,03,162,EC Siekierki,2024-07-05,21:31:05
PKP Powiśle,03,162,EC Siekierki,2024-07-05,21:32:45
PKP Powiśle,04,162,Pl Hallera,2024-07-05,21:24:03
Topiel,01,162,Pl Hallera,2024-07-05,21:25:53
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-05,21:27:43
most Świętokrzyski,02,162,Pl Hallera,2024-07-05,21:29:58
os.Panieńska,02,162,Pl Hallera,2024-07-05,21:31:42
Sierakowskiego,02,162,Pl Hallera,2024-07-05,21:33:22
Ząbkowska,06,162,Pl Hallera,2024-07-05,21:34:53
Szwedzka,01,190,Os. Górczewska,2024-07-05,21:24:03
Szwedzka,01,190,Os. Górczewska,2024-07-05,21:24:41
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-05,21:25:43
Dw.Wileński,03,190,Os. Górczewska,2024-07-05,21:28:08
Park Praski,01,190,Os. Górczewska,2024-07-05,21:29:22
Stare Miasto,02,190,Os. Górczewska,2024-07-05,21:31:07
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-05,21:34:09
Kino Femina,02,190,Os. Górczewska,2024-07-05,21:35:16
Wola-Ratusz,02,190,Os. Górczewska,2024-07-05,21:36:45
Wola-Ratusz,01,190,CH Marki,2024-07-05,21:25:51
Kino Femina,01,190,CH Marki,2024-07-05,21:27:56
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-05,21:30:55
Stare Miasto,01,190,CH Marki,2024-07-05,21:33:21
Park Praski,02,190,CH Marki,2024-07-05,21:35:17
Dw.Wileński,04,190,CH Marki,2024-07-05,21:36:20
Rzeszotarskiej,02,190,CH Marki,2024-07-05,21:37:24
Szwedzka,02,190,CH Marki,2024-07-05,21:38:31
rondo Waszyngtona,06,9,Gocławek,2024-07-05,21:26:42
Berezyńska,02,9,Gocławek,2024-07-05,21:26:07
Park Skaryszewski,04,9,Gocławek,2024-07-05,21:24:06
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,21:28:59
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,21:30:24
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,21:31:34
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,21:33:02
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,21:35:57
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,21:36:34
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,21:38:01
Kołowa,01,500,rondo Radosława,2024-07-05,21:29:33
Rogowska,01,500,rondo Radosława,2024-07-05,21:30:24
rondo Żaba,01,500,rondo Radosława,2024-07-05,21:31:18
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-05,21:34:10
Dw.Gdański,04,500,rondo Radosława,2024-07-05,21:36:58
Baseny Inflancka,02,500,rondo Radosława,2024-07-05,21:38:13
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-05,21:42:04
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-05,21:32:20
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-05,21:34:06
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-05,21:35:17
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-05,21:37:59
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-05,21:42:03
Rogowska,02,500,Bródno Podgrodzie,2024-07-05,21:42:54
Kołowa,02,500,Bródno Podgrodzie,2024-07-05,21:44:11
Centrum,09,9,Gocławek,2024-07-05,21:29:49
Krucza,05,9,Gocławek,2024-07-05,21:30:35
Muzeum Narodowe,05,9,Gocławek,2024-07-05,21:31:25
most Poniatowskiego,03,9,Gocławek,2024-07-05,21:33:57
rondo Waszyngtona,06,9,Gocławek,2024-07-05,21:35:58
Berezyńska,02,9,Gocławek,2024-07-05,21:37:49
Park Skaryszewski,04,9,Gocławek,2024-07-05,21:39:05
Dw.Gdański,05,6,Gocławek,2024-07-05,21:30:29
Park Traugutta,05,6,Gocławek,2024-07-05,21:34:16
most Gdański,03,6,Gocławek,2024-07-05,21:35:16
Wybrzeże Helskie,04,6,Gocławek,2024-07-05,21:36:40
rondo Starzyńskiego,04,6,Gocławek,2024-07-05,21:37:51
pl.Hallera,03,6,Gocławek,2024-07-05,21:39:33
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-05,21:33:06
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-05,21:33:36
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-05,21:35:06
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-05,21:36:36
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-05,21:38:36
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-05,21:39:37
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-05,21:41:07
Wiatraczna,03,521,Szczęśliwice,2024-07-05,21:32:34
Grenadierów,01,521,Szczęśliwice,2024-07-05,21:33:45
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-05,21:37:25
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-05,21:40:45
Centrum,06,521,Szczęśliwice,2024-07-05,21:43:43
Dw.Centralny,02,521,Szczęśliwice,2024-07-05,21:45:17
pl.Zawiszy,04,521,Szczęśliwice,2024-07-05,21:47:33
Kijowska,04,26,Metro Młociny,2024-07-05,21:33:37
Ząbkowska,04,26,Metro Młociny,2024-07-05,21:35:21
Dw.Wileński,03,26,Metro Młociny,2024-07-05,21:37:33
Park Praski,01,26,Metro Młociny,2024-07-05,21:38:29
Stare Miasto,02,26,Metro Młociny,2024-07-05,21:41:21
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-05,21:44:03
Kino Femina,06,26,Metro Młociny,2024-07-05,21:45:36
Wola-Ratusz,04,26,Metro Młociny,2024-07-05,21:47:22
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-05,21:35:32
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-05,21:36:28
Gocław,09,148,Lotnisko Chopina,2024-07-05,21:38:02
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-05,21:39:02
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-05,21:41:10
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-05,21:42:31
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-05,21:42:56
PKP Powiśle,04,162,Pl Hallera,2024-07-05,21:35:19
Topiel,01,162,Pl Hallera,2024-07-05,21:37:12
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-05,21:39:35
most Świętokrzyski,02,162,Pl Hallera,2024-07-05,21:41:31
os.Panieńska,02,162,Pl Hallera,2024-07-05,21:42:54
Sierakowskiego,02,162,Pl Hallera,2024-07-05,21:44:16
Ząbkowska,06,162,Pl Hallera,2024-07-05,21:46:51
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,21:35:20
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,21:37:01
Saska,01,523,Stare Bemowo,2024-07-05,21:38:13
Rozbrat,02,523,Stare Bemowo,2024-07-05,21:40:33
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,21:41:56
Marszałkowska,02,523,Stare Bemowo,2024-07-05,21:42:57
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,21:44:05
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,21:36:30
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,21:38:04
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,21:40:07
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,21:42:09
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,21:44:43
Krucza,06,9,P+R Al. Krakowska,2024-07-05,21:46:18
Centrum,10,9,P+R Al. Krakowska,2024-07-05,21:47:59
Pelcowizna,06,114,UKSW,2024-07-05,21:37:03
PKP Toruńska,01,114,UKSW,2024-07-05,21:38:33
Żerań FSO,03,114,UKSW,2024-07-05,21:39:37
most Grota-Roweckiego,01,114,UKSW,2024-07-05,21:41:07
pl.Wilsona,06,114,UKSW,2024-07-05,21:49:24
Suzina,02,114,UKSW,2024-07-05,21:49:24
Dw.Wileński,01,162,EC Siekierki,2024-07-05,21:36:31
Sierakowskiego,01,162,EC Siekierki,2024-07-05,21:39:06
os.Panieńska,01,162,EC Siekierki,2024-07-05,21:40:07
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,21:42:05
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,21:44:00
Topiel,03,162,EC Siekierki,2024-07-05,21:46:12
PKP Powiśle,03,162,EC Siekierki,2024-07-05,21:47:44
Szwedzka,01,190,Os. Górczewska,2024-07-05,21:38:37
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-05,21:40:01
Dw.Wileński,03,190,Os. Górczewska,2024-07-05,21:43:40
Park Praski,01,190,Os. Górczewska,2024-07-05,21:44:54
Stare Miasto,02,190,Os. Górczewska,2024-07-05,21:47:15
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-05,21:49:25
Kino Femina,02,190,Os. Górczewska,2024-07-05,21:51:12
Wola-Ratusz,02,190,Os. Górczewska,2024-07-05,21:52:50
Kijowska,03,26,Wiatraczna,2024-07-05,21:39:37
pl.Hallera,04,6,Metro Młociny,2024-07-05,21:40:08
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-05,21:41:53
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-05,21:43:37
most Gdański,04,6,Metro Młociny,2024-07-05,21:44:29
Park Traugutta,04,6,Metro Młociny,2024-07-05,21:45:22
Dw.Gdański,06,6,Metro Młociny,2024-07-05,21:48:10
Centrum,09,9,Gocławek,2024-07-05,21:40:21
Krucza,05,9,Gocławek,2024-07-05,21:41:22
Muzeum Narodowe,05,9,Gocławek,2024-07-05,21:42:13
most Poniatowskiego,03,9,Gocławek,2024-07-05,21:45:05
rondo Waszyngtona,06,9,Gocławek,2024-07-05,21:46:36
Berezyńska,02,9,Gocławek,2024-07-05,21:48:43
Park Skaryszewski,04,9,Gocławek,2024-07-05,21:49:43
Wola-Ratusz,03,26,Wiatraczna,2024-07-05,21:38:29
Kino Femina,05,26,Wiatraczna,2024-07-05,21:40:20
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-05,21:43:36
Stare Miasto,01,26,Wiatraczna,2024-07-05,21:45:38
Park Praski,02,26,Wiatraczna,2024-07-05,21:47:59
Dw.Wileński,07,26,Wiatraczna,2024-07-05,21:51:16
Ząbkowska,03,26,Wiatraczna,2024-07-05,21:52:18
Kijowska,03,26,Wiatraczna,2024-07-05,21:55:29
Kołowa,01,500,rondo Radosława,2024-07-05,21:42:54
Rogowska,01,500,rondo Radosława,2024-07-05,21:43:34
rondo Żaba,01,500,rondo Radosława,2024-07-05,21:44:14
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-05,21:46:29
Dw.Gdański,04,500,rondo Radosława,2024-07-05,21:49:24
Baseny Inflancka,02,500,rondo Radosława,2024-07-05,21:50:24
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-05,21:53:14
Szwedzka,02,190,CH Marki,2024-07-05,21:44:14
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,21:44:29
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,21:47:12
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,21:49:19
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,21:51:28
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,21:54:41
Krucza,06,9,P+R Al. Krakowska,2024-07-05,21:55:43
Centrum,10,9,P+R Al. Krakowska,2024-07-05,21:57:04
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-05,21:47:19
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-05,21:48:53
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-05,21:50:10
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-05,21:53:50
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-05,21:58:30
Rogowska,02,500,Bródno Podgrodzie,2024-07-05,21:59:29
Kołowa,02,500,Bródno Podgrodzie,2024-07-05,22:00:18
Szwedzka,02,190,CH Marki,2024-07-05,21:46:38
Szwedzka,01,190,Os. Górczewska,2024-07-05,21:47:56
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,21:48:34
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,21:50:04
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,21:51:24
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,21:52:44
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,21:56:04
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,21:56:44
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,21:58:04
Centrum,09,9,Gocławek,2024-07-05,21:47:57
Krucza,05,9,Gocławek,2024-07-05,21:48:42
Muzeum Narodowe,05,9,Gocławek,2024-07-05,21:49:23
most Poniatowskiego,03,9,Gocławek,2024-07-05,21:52:19
rondo Waszyngtona,06,9,Gocławek,2024-07-05,21:54:05
Berezyńska,02,9,Gocławek,2024-07-05,21:55:56
Park Skaryszewski,04,9,Gocławek,2024-07-05,21:57:27
Kijowska,04,26,Metro Młociny,2024-07-05,21:49:39
Ząbkowska,04,26,Metro Młociny,2024-07-05,21:50:39
Dw.Wileński,03,26,Metro Młociny,2024-07-05,21:53:39
Park Praski,01,26,Metro Młociny,2024-07-05,21:53:54
Stare Miasto,02,26,Metro Młociny,2024-07-05,21:56:54
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-05,21:58:54
Kino Femina,06,26,Metro Młociny,2024-07-05,22:01:29
Wola-Ratusz,04,26,Metro Młociny,2024-07-05,22:02:54
Dw.Wileński,01,162,EC Siekierki,2024-07-05,21:50:21
Sierakowskiego,01,162,EC Siekierki,2024-07-05,21:53:01
os.Panieńska,01,162,EC Siekierki,2024-07-05,21:54:22
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,21:56:42
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,21:57:54
Topiel,03,162,EC Siekierki,2024-07-05,21:59:36
PKP Powiśle,03,162,EC Siekierki,2024-07-05,22:00:58
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-05,21:51:28
Małe Siekierki,02,148,Wiatraczna,2024-07-05,21:52:45
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-05,21:53:47
most Siekierkowski,04,148,Wiatraczna,2024-07-05,21:56:24
Gocław,06,148,Wiatraczna,2024-07-05,21:57:59
Horbaczewskiego,02,148,Wiatraczna,2024-07-05,21:58:30
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-05,21:59:47
Wola-Ratusz,03,26,Wiatraczna,2024-07-05,21:48:04
Kino Femina,05,26,Wiatraczna,2024-07-05,21:50:12
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-05,21:53:05
Stare Miasto,01,26,Wiatraczna,2024-07-05,21:55:43
Park Praski,02,26,Wiatraczna,2024-07-05,21:58:12
Dw.Wileński,07,26,Wiatraczna,2024-07-05,22:01:26
Ząbkowska,03,26,Wiatraczna,2024-07-05,22:03:18
Kijowska,03,26,Wiatraczna,2024-07-05,22:05:20
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-05,21:53:28
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-05,21:53:57
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-05,21:55:27
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-05,21:56:58
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-05,21:58:58
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-05,21:59:58
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-05,22:01:28
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-05,21:22:06
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-05,21:22:06
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-05,21:17:45
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-05,21:14:05
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,21:52:15
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,21:53:50
Saska,01,523,Stare Bemowo,2024-07-05,21:55:16
Rozbrat,02,523,Stare Bemowo,2024-07-05,21:57:17
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,21:59:07
Marszałkowska,02,523,Stare Bemowo,2024-07-05,22:00:18
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,22:02:28
PKP Powiśle,04,162,Pl Hallera,2024-07-05,21:54:15
Topiel,01,162,Pl Hallera,2024-07-05,21:56:25
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-05,21:58:30
most Świętokrzyski,02,162,Pl Hallera,2024-07-05,21:59:53
os.Panieńska,02,162,Pl Hallera,2024-07-05,22:01:45
Sierakowskiego,02,162,Pl Hallera,2024-07-05,22:03:00
Ząbkowska,06,162,Pl Hallera,2024-07-05,22:05:05
Szwedzka,01,190,Os. Górczewska,2024-07-05,21:54:50
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-05,21:55:49
Dw.Wileński,03,190,Os. Górczewska,2024-07-05,21:57:39
Park Praski,01,190,Os. Górczewska,2024-07-05,21:59:19
Stare Miasto,02,190,Os. Górczewska,2024-07-05,22:01:29
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-05,22:03:54
Kino Femina,02,190,Os. Górczewska,2024-07-05,22:05:04
Wola-Ratusz,02,190,Os. Górczewska,2024-07-05,22:07:04
pl.Zawiszy,03,521,Falenica,2024-07-05,21:51:28
Dw.Centralny,01,521,Falenica,2024-07-05,21:53:50
Centrum,15,521,Falenica,2024-07-05,21:56:29
Muzeum Narodowe,01,521,Falenica,2024-07-05,21:59:08
rondo Waszyngtona,02,521,Falenica,2024-07-05,22:02:17
Grenadierów,02,521,Falenica,2024-07-05,22:07:05
Wiatraczna,22,521,Falenica,2024-07-05,22:09:18
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,21:56:21
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,21:58:12
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,21:59:43
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,22:02:05
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,22:04:57
Krucza,06,9,P+R Al. Krakowska,2024-07-05,22:06:22
Centrum,10,9,P+R Al. Krakowska,2024-07-05,22:07:43
Kołowa,01,500,rondo Radosława,2024-07-05,21:56:52
Rogowska,01,500,rondo Radosława,2024-07-05,21:57:32
rondo Żaba,01,500,rondo Radosława,2024-07-05,21:58:17
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-05,22:01:19
Dw.Gdański,04,500,rondo Radosława,2024-07-05,22:04:06
Baseny Inflancka,02,500,rondo Radosława,2024-07-05,22:06:05
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-05,22:11:02
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-05,21:58:58
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-05,22:00:15
Gocław,09,148,Lotnisko Chopina,2024-07-05,22:01:34
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-05,22:02:52
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-05,22:04:41
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-05,22:07:33
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-05,22:08:20
Wola-Ratusz,01,190,CH Marki,2024-07-05,21:57:39
Kino Femina,01,190,CH Marki,2024-07-05,21:59:55
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-05,22:03:05
Stare Miasto,01,190,CH Marki,2024-07-05,22:04:46
Park Praski,02,190,CH Marki,2024-07-05,22:07:38
Dw.Wileński,04,190,CH Marki,2024-07-05,22:10:28
Rzeszotarskiej,02,190,CH Marki,2024-07-05,22:11:28
Szwedzka,02,190,CH Marki,2024-07-05,22:12:30
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-05,22:01:45
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-05,22:03:24
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-05,22:04:14
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-05,22:07:24
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-05,22:11:25
Rogowska,02,500,Bródno Podgrodzie,2024-07-05,22:12:17
Kołowa,02,500,Bródno Podgrodzie,2024-07-05,22:13:14
Pelcowizna,06,114,UKSW,2024-07-05,22:00:28
PKP Toruńska,01,114,UKSW,2024-07-05,22:01:58
Żerań FSO,03,114,UKSW,2024-07-05,22:02:29
most Grota-Roweckiego,01,114,UKSW,2024-07-05,22:04:29
Czarnieckiego,02,114,UKSW,2024-07-05,22:07:29
pl.Wilsona,06,114,UKSW,2024-07-05,22:09:29
Suzina,02,114,UKSW,2024-07-05,22:10:29
Dw.Wileński,01,162,EC Siekierki,2024-07-05,22:00:53
Centrum,09,9,Gocławek,2024-07-05,22:00:34
Krucza,05,9,Gocławek,2024-07-05,22:01:36
Muzeum Narodowe,05,9,Gocławek,2024-07-05,22:02:17
most Poniatowskiego,03,9,Gocławek,2024-07-05,22:05:36
rondo Waszyngtona,06,9,Gocławek,2024-07-05,22:07:18
Berezyńska,02,9,Gocławek,2024-07-05,22:09:58
Park Skaryszewski,04,9,Gocławek,2024-07-05,22:11:19
pl.Hallera,04,6,Metro Młociny,2024-07-05,22:01:15
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-05,22:03:06
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-05,22:04:37
most Gdański,04,6,Metro Młociny,2024-07-05,22:05:37
Park Traugutta,04,6,Metro Młociny,2024-07-05,22:07:34
Dw.Gdański,06,6,Metro Młociny,2024-07-05,22:10:16
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,22:03:04
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,22:04:07
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,22:05:34
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,22:07:06
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,22:10:20
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,22:11:05
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,22:12:41
Szwedzka,02,190,CH Marki,2024-07-05,22:03:15
Dw.Wileński,01,162,EC Siekierki,2024-07-05,22:04:46
Sierakowskiego,01,162,EC Siekierki,2024-07-05,22:07:01
os.Panieńska,01,162,EC Siekierki,2024-07-05,22:07:55
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,22:10:05
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,22:11:51
Topiel,03,162,EC Siekierki,2024-07-05,22:14:16
PKP Powiśle,03,162,EC Siekierki,2024-07-05,22:15:47
