przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,14:22:12
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,14:23:43
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,14:25:49
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,14:28:30
Krucza,06,9,P+R Al. Krakowska,2024-06-30,14:29:11
Centrum,10,9,P+R Al. Krakowska,2024-06-30,14:30:51
pl.Zawiszy,03,521,Falenica,2024-06-30,14:15:45
Dw.Centralny,01,521,Falenica,2024-06-30,14:18:44
Centrum,15,521,Falenica,2024-06-30,14:21:31
Muzeum Narodowe,01,521,Falenica,2024-06-30,14:24:27
rondo Waszyngtona,02,521,Falenica,2024-06-30,14:27:49
Grenadierów,02,521,Falenica,2024-06-30,14:34:04
Wiatraczna,22,521,Falenica,2024-06-30,14:35:36
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,14:21:19
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,14:22:45
Saska,01,523,Stare Bemowo,2024-06-30,14:24:06
Rozbrat,02,523,Stare Bemowo,2024-06-30,14:26:13
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,14:28:00
Marszałkowska,02,523,Stare Bemowo,2024-06-30,14:29:02
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,14:30:53
Centrum,09,9,Gocławek,2024-06-30,14:20:11
Krucza,05,9,Gocławek,2024-06-30,14:21:21
Muzeum Narodowe,05,9,Gocławek,2024-06-30,14:22:21
most Poniatowskiego,03,9,Gocławek,2024-06-30,14:25:21
rondo Waszyngtona,06,9,Gocławek,2024-06-30,14:27:01
Berezyńska,02,9,Gocławek,2024-06-30,14:29:01
Park Skaryszewski,04,9,Gocławek,2024-06-30,14:30:01
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-30,14:21:31
Małe Siekierki,02,148,Wiatraczna,2024-06-30,14:22:44
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-30,14:24:16
most Siekierkowski,04,148,Wiatraczna,2024-06-30,14:27:12
Gocław,06,148,Wiatraczna,2024-06-30,14:30:52
Horbaczewskiego,02,148,Wiatraczna,2024-06-30,14:31:30
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-30,14:32:39
Dw.Gdański,05,6,Gocławek,2024-06-30,14:22:23
KS Polonia,01,6,Gocławek,2024-06-30,14:23:46
Park Traugutta,05,6,Gocławek,2024-06-30,14:26:13
most Gdański,03,6,Gocławek,2024-06-30,14:27:11
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,14:28:55
rondo Starzyńskiego,04,6,Gocławek,2024-06-30,14:30:17
pl.Hallera,03,6,Gocławek,2024-06-30,14:31:32
Szwedzka,01,190,Os. Górczewska,2024-06-30,14:24:59
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-30,14:26:22
Dw.Wileński,03,190,Os. Górczewska,2024-06-30,14:30:30
Park Praski,01,190,Os. Górczewska,2024-06-30,14:31:38
Stare Miasto,02,190,Os. Górczewska,2024-06-30,14:34:20
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-30,14:36:46
Kino Femina,02,190,Os. Górczewska,2024-06-30,14:39:37
Wola-Ratusz,02,190,Os. Górczewska,2024-06-30,14:41:00
Wola-Ratusz,01,190,CH Marki,2024-06-30,14:26:23
Kino Femina,01,190,CH Marki,2024-06-30,14:28:09
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-30,14:30:47
Stare Miasto,01,190,CH Marki,2024-06-30,14:33:03
Park Praski,02,190,CH Marki,2024-06-30,14:35:48
Dw.Wileński,04,190,CH Marki,2024-06-30,14:38:00
Rzeszotarskiej,02,190,CH Marki,2024-06-30,14:39:20
Szwedzka,02,190,CH Marki,2024-06-30,14:40:35
Szwedzka,02,190,CH Marki,2024-06-30,23:36:32
PKP Powiśle,04,162,Pl Hallera,2024-06-30,14:28:36
Topiel,01,162,Pl Hallera,2024-06-30,14:29:58
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-30,14:31:25
most Świętokrzyski,02,162,Pl Hallera,2024-06-30,14:33:01
os.Panieńska,02,162,Pl Hallera,2024-06-30,14:34:47
Sierakowskiego,02,162,Pl Hallera,2024-06-30,14:35:33
Ząbkowska,06,162,Pl Hallera,2024-06-30,14:37:09
Wola-Ratusz,03,26,Wiatraczna,2024-06-30,14:29:07
Kino Femina,05,26,Wiatraczna,2024-06-30,14:30:13
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-30,14:32:51
Stare Miasto,01,26,Wiatraczna,2024-06-30,14:35:15
Park Praski,02,26,Wiatraczna,2024-06-30,14:37:44
Dw.Wileński,07,26,Wiatraczna,2024-06-30,14:41:12
Ząbkowska,03,26,Wiatraczna,2024-06-30,14:42:20
Kijowska,03,26,Wiatraczna,2024-06-30,14:44:00
Centrum,09,9,Gocławek,2024-06-30,14:29:52
Krucza,05,9,Gocławek,2024-06-30,14:30:42
Muzeum Narodowe,05,9,Gocławek,2024-06-30,14:31:27
most Poniatowskiego,03,9,Gocławek,2024-06-30,14:34:40
rondo Waszyngtona,06,9,Gocławek,2024-06-30,14:36:37
Berezyńska,02,9,Gocławek,2024-06-30,14:37:43
Park Skaryszewski,04,9,Gocławek,2024-06-30,14:39:03
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,14:31:19
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,14:32:39
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,14:33:40
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,14:34:58
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,14:37:22
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,14:38:24
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,14:39:46
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-30,14:33:48
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-30,14:35:25
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-30,14:36:31
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-30,14:40:58
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-30,14:44:17
Rogowska,02,500,Bródno Podgrodzie,2024-06-30,14:45:26
Kołowa,02,500,Bródno Podgrodzie,2024-06-30,14:46:32
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,14:33:56
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,14:35:29
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,14:37:30
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,14:39:28
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,14:42:11
Krucza,06,9,P+R Al. Krakowska,2024-06-30,14:43:39
Centrum,10,9,P+R Al. Krakowska,2024-06-30,14:46:21
pl.Hallera,04,6,Metro Młociny,2024-06-30,14:33:46
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-30,14:35:43
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-30,14:37:10
most Gdański,04,6,Metro Młociny,2024-06-30,14:38:31
Park Traugutta,04,6,Metro Młociny,2024-06-30,14:39:28
KS Polonia,02,6,Metro Młociny,2024-06-30,14:40:56
Dw.Gdański,06,6,Metro Młociny,2024-06-30,14:42:17
Pelcowizna,06,114,UKSW,2024-06-30,14:35:27
PKP Toruńska,01,114,UKSW,2024-06-30,14:36:27
Żerań FSO,03,114,UKSW,2024-06-30,14:37:57
most Grota-Roweckiego,01,114,UKSW,2024-06-30,14:40:27
Czarnieckiego,02,114,UKSW,2024-06-30,14:43:57
pl.Wilsona,06,114,UKSW,2024-06-30,14:46:27
Suzina,02,114,UKSW,2024-06-30,14:47:27
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-30,14:35:25
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-30,14:36:22
Gocław,09,148,Lotnisko Chopina,2024-06-30,14:37:39
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-30,14:38:35
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-30,14:41:12
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-30,14:43:08
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-30,14:43:44
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,14:36:48
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,14:38:35
Saska,01,523,Stare Bemowo,2024-06-30,14:40:00
Rozbrat,02,523,Stare Bemowo,2024-06-30,14:42:21
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,14:44:17
Marszałkowska,02,523,Stare Bemowo,2024-06-30,14:45:20
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,14:47:41
Dw.Wileński,01,162,EC Siekierki,2024-06-30,14:36:29
Sierakowskiego,01,162,EC Siekierki,2024-06-30,14:38:34
os.Panieńska,01,162,EC Siekierki,2024-06-30,14:41:19
most Świętokrzyski,03,162,EC Siekierki,2024-06-30,14:43:29
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-30,14:44:54
Topiel,03,162,EC Siekierki,2024-06-30,14:47:14
PKP Powiśle,03,162,EC Siekierki,2024-06-30,14:48:14
Dw.Gdański,05,6,Gocławek,2024-06-30,14:37:03
KS Polonia,01,6,Gocławek,2024-06-30,14:38:05
Park Traugutta,05,6,Gocławek,2024-06-30,14:40:12
most Gdański,03,6,Gocławek,2024-06-30,14:40:53
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,14:42:12
rondo Starzyńskiego,04,6,Gocławek,2024-06-30,14:43:18
pl.Hallera,03,6,Gocławek,2024-06-30,14:44:53
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,14:37:52
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,14:39:11
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,14:40:00
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,14:41:35
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,14:44:29
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,14:45:21
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,14:47:19
Centrum,09,9,Gocławek,2024-06-30,14:37:06
Krucza,05,9,Gocławek,2024-06-30,14:38:01
Muzeum Narodowe,05,9,Gocławek,2024-06-30,14:39:05
most Poniatowskiego,03,9,Gocławek,2024-06-30,14:41:50
rondo Waszyngtona,06,9,Gocławek,2024-06-30,14:43:21
Berezyńska,02,9,Gocławek,2024-06-30,14:44:17
Park Skaryszewski,04,9,Gocławek,2024-06-30,14:45:53
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,14:27:30
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,14:30:52
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,14:35:45
Krucza,06,9,P+R Al. Krakowska,2024-06-30,14:36:15
Centrum,10,9,P+R Al. Krakowska,2024-06-30,14:37:46
Kijowska,04,26,Metro Młociny,2024-06-30,14:39:14
Ząbkowska,04,26,Metro Młociny,2024-06-30,14:40:10
Dw.Wileński,03,26,Metro Młociny,2024-06-30,14:43:19
Park Praski,01,26,Metro Młociny,2024-06-30,14:44:07
Stare Miasto,02,26,Metro Młociny,2024-06-30,14:46:20
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-30,14:48:27
Kino Femina,06,26,Metro Młociny,2024-06-30,14:49:42
Wola-Ratusz,04,26,Metro Młociny,2024-06-30,14:51:10
Wiatraczna,03,521,Szczęśliwice,2024-06-30,14:36:24
Grenadierów,01,521,Szczęśliwice,2024-06-30,14:37:39
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-30,14:42:57
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-30,14:46:32
Centrum,06,521,Szczęśliwice,2024-06-30,14:49:39
Dw.Centralny,02,521,Szczęśliwice,2024-06-30,14:51:26
pl.Zawiszy,04,521,Szczęśliwice,2024-06-30,14:55:01
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,14:41:57
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,14:43:34
Saska,01,523,Stare Bemowo,2024-06-30,14:44:57
Rozbrat,02,523,Stare Bemowo,2024-06-30,14:47:19
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,14:49:04
Marszałkowska,02,523,Stare Bemowo,2024-06-30,14:50:25
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,14:52:01
Wola-Ratusz,01,190,CH Marki,2024-06-30,14:41:37
Kino Femina,01,190,CH Marki,2024-06-30,14:43:47
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-30,14:46:27
Stare Miasto,01,190,CH Marki,2024-06-30,14:48:27
Park Praski,02,190,CH Marki,2024-06-30,14:50:38
Dw.Wileński,04,190,CH Marki,2024-06-30,14:51:58
Rzeszotarskiej,02,190,CH Marki,2024-06-30,14:53:18
Szwedzka,02,190,CH Marki,2024-06-30,14:54:18
Kołowa,01,500,rondo Radosława,2024-06-30,14:42:56
Rogowska,01,500,rondo Radosława,2024-06-30,14:43:40
rondo Żaba,01,500,rondo Radosława,2024-06-30,14:44:29
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-30,14:47:20
Dw.Gdański,04,500,rondo Radosława,2024-06-30,14:50:14
Baseny Inflancka,02,500,rondo Radosława,2024-06-30,14:51:35
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-30,14:54:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,14:42:54
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,14:44:23
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,14:45:24
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,14:47:47
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,14:50:08
Krucza,06,9,P+R Al. Krakowska,2024-06-30,14:50:08
Centrum,10,9,P+R Al. Krakowska,2024-06-30,14:53:37
Centrum,09,9,Gocławek,2024-06-30,14:42:12
Krucza,05,9,Gocławek,2024-06-30,14:43:33
Muzeum Narodowe,05,9,Gocławek,2024-06-30,14:44:18
most Poniatowskiego,03,9,Gocławek,2024-06-30,14:47:20
rondo Waszyngtona,06,9,Gocławek,2024-06-30,14:48:56
Berezyńska,02,9,Gocławek,2024-06-30,14:51:07
Park Skaryszewski,04,9,Gocławek,2024-06-30,14:52:28
Wola-Ratusz,03,26,Wiatraczna,2024-06-30,14:41:49
Kino Femina,05,26,Wiatraczna,2024-06-30,14:44:06
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-30,14:47:19
Stare Miasto,01,26,Wiatraczna,2024-06-30,14:49:26
Park Praski,02,26,Wiatraczna,2024-06-30,14:51:53
Dw.Wileński,07,26,Wiatraczna,2024-06-30,14:53:14
Ząbkowska,03,26,Wiatraczna,2024-06-30,14:55:48
Kijowska,03,26,Wiatraczna,2024-06-30,14:57:26
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-30,14:38:04
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-30,14:38:04
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-30,14:44:19
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-30,14:44:30
Szwedzka,02,190,CH Marki,2024-06-30,23:36:32
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-30,14:47:19
Małe Siekierki,02,148,Wiatraczna,2024-06-30,14:47:54
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-30,14:49:03
most Siekierkowski,04,148,Wiatraczna,2024-06-30,14:50:39
Gocław,06,148,Wiatraczna,2024-06-30,14:54:00
Horbaczewskiego,02,148,Wiatraczna,2024-06-30,14:54:45
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-30,14:55:59
Kijowska,03,26,Wiatraczna,2024-06-30,14:46:43
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-30,14:49:03
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-30,14:49:51
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-30,14:51:21
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-30,14:53:10
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-30,14:54:55
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-30,14:56:37
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-30,14:57:22
PKP Powiśle,04,162,Pl Hallera,2024-06-30,14:47:41
Topiel,01,162,Pl Hallera,2024-06-30,14:49:16
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-30,14:50:52
most Świętokrzyski,02,162,Pl Hallera,2024-06-30,14:53:12
os.Panieńska,02,162,Pl Hallera,2024-06-30,14:54:30
Sierakowskiego,02,162,Pl Hallera,2024-06-30,14:55:23
Ząbkowska,06,162,Pl Hallera,2024-06-30,14:57:14
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,14:48:43
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,14:50:10
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,14:51:51
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,14:53:36
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,14:56:08
Krucza,06,9,P+R Al. Krakowska,2024-06-30,14:57:09
Centrum,10,9,P+R Al. Krakowska,2024-06-30,14:59:35
Kołowa,02,500,Bródno Podgrodzie,2024-06-30,14:48:51
Dw.Gdański,05,6,Gocławek,2024-06-30,14:50:06
KS Polonia,01,6,Gocławek,2024-06-30,14:51:07
Park Traugutta,05,6,Gocławek,2024-06-30,14:52:27
most Gdański,03,6,Gocławek,2024-06-30,14:54:08
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,14:56:04
rondo Starzyńskiego,04,6,Gocławek,2024-06-30,14:57:04
pl.Hallera,03,6,Gocławek,2024-06-30,14:59:05
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,14:50:25
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,14:52:12
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,14:53:12
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,14:54:31
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,14:57:14
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,14:57:36
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,14:59:14
pl.Zawiszy,03,521,Falenica,2024-06-30,14:47:29
Dw.Centralny,01,521,Falenica,2024-06-30,14:49:51
Centrum,15,521,Falenica,2024-06-30,14:52:37
Muzeum Narodowe,01,521,Falenica,2024-06-30,14:56:37
rondo Waszyngtona,02,521,Falenica,2024-06-30,14:59:25
Grenadierów,02,521,Falenica,2024-06-30,15:04:45
Wiatraczna,22,521,Falenica,2024-06-30,15:06:51
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-30,14:53:49
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-30,14:54:46
Gocław,09,148,Lotnisko Chopina,2024-06-30,14:55:58
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-30,14:57:36
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-30,15:00:00
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-30,15:02:44
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-30,15:03:47
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,14:52:14
pl.Hallera,03,6,Gocławek,2024-06-30,14:48:21
Szwedzka,01,190,Os. Górczewska,2024-06-30,14:52:11
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-30,14:53:10
Dw.Wileński,03,190,Os. Górczewska,2024-06-30,14:55:55
Park Praski,01,190,Os. Górczewska,2024-06-30,14:57:24
Stare Miasto,02,190,Os. Górczewska,2024-06-30,14:58:58
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-30,15:01:21
Kino Femina,02,190,Os. Górczewska,2024-06-30,15:03:46
Wola-Ratusz,02,190,Os. Górczewska,2024-06-30,15:04:44
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,14:53:12
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,14:54:46
Saska,01,523,Stare Bemowo,2024-06-30,14:55:58
Rozbrat,02,523,Stare Bemowo,2024-06-30,14:58:33
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,14:59:59
Marszałkowska,02,523,Stare Bemowo,2024-06-30,15:00:56
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,15:02:21
Centrum,09,9,Gocławek,2024-06-30,14:53:36
Krucza,05,9,Gocławek,2024-06-30,14:54:35
Muzeum Narodowe,05,9,Gocławek,2024-06-30,14:55:30
most Poniatowskiego,03,9,Gocławek,2024-06-30,14:58:38
rondo Waszyngtona,06,9,Gocławek,2024-06-30,15:00:34
Berezyńska,02,9,Gocławek,2024-06-30,15:01:56
Park Skaryszewski,04,9,Gocławek,2024-06-30,15:04:28
Kijowska,04,26,Metro Młociny,2024-06-30,14:55:26
Ząbkowska,04,26,Metro Młociny,2024-06-30,14:57:07
Dw.Wileński,03,26,Metro Młociny,2024-06-30,14:59:33
Park Praski,01,26,Metro Młociny,2024-06-30,15:00:18
Stare Miasto,02,26,Metro Młociny,2024-06-30,15:02:50
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-30,15:04:36
Kino Femina,06,26,Metro Młociny,2024-06-30,15:05:52
Wola-Ratusz,04,26,Metro Młociny,2024-06-30,15:07:38
Pelcowizna,06,114,UKSW,2024-06-30,14:56:36
PKP Toruńska,01,114,UKSW,2024-06-30,14:57:35
Żerań FSO,03,114,UKSW,2024-06-30,14:58:29
most Grota-Roweckiego,01,114,UKSW,2024-06-30,15:00:31
Czarnieckiego,02,114,UKSW,2024-06-30,15:04:31
pl.Wilsona,06,114,UKSW,2024-06-30,15:06:25
Suzina,02,114,UKSW,2024-06-30,15:07:36
Wola-Ratusz,01,190,CH Marki,2024-06-30,14:55:57
Kino Femina,01,190,CH Marki,2024-06-30,14:58:32
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-30,15:01:20
Stare Miasto,01,190,CH Marki,2024-06-30,15:03:20
Park Praski,02,190,CH Marki,2024-06-30,15:05:03
Dw.Wileński,04,190,CH Marki,2024-06-30,15:07:13
Rzeszotarskiej,02,190,CH Marki,2024-06-30,15:08:22
Szwedzka,02,190,CH Marki,2024-06-30,15:09:06
Dw.Wileński,01,162,EC Siekierki,2024-06-30,14:56:31
Sierakowskiego,01,162,EC Siekierki,2024-06-30,14:58:59
os.Panieńska,01,162,EC Siekierki,2024-06-30,15:01:05
most Świętokrzyski,03,162,EC Siekierki,2024-06-30,15:02:57
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-30,15:04:43
Topiel,03,162,EC Siekierki,2024-06-30,15:07:02
PKP Powiśle,03,162,EC Siekierki,2024-06-30,15:08:07
Centrum,09,9,Gocławek,2024-06-30,14:57:07
Krucza,05,9,Gocławek,2024-06-30,14:59:08
Muzeum Narodowe,05,9,Gocławek,2024-06-30,14:59:08
most Poniatowskiego,03,9,Gocławek,2024-06-30,15:02:00
rondo Waszyngtona,06,9,Gocławek,2024-06-30,15:03:36
Berezyńska,02,9,Gocławek,2024-06-30,15:05:52
Park Skaryszewski,04,9,Gocławek,2024-06-30,15:07:13
Wola-Ratusz,03,26,Wiatraczna,2024-06-30,14:56:27
Kino Femina,05,26,Wiatraczna,2024-06-30,14:58:29
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-30,15:01:11
Stare Miasto,01,26,Wiatraczna,2024-06-30,15:03:36
Park Praski,02,26,Wiatraczna,2024-06-30,15:06:50
Dw.Wileński,07,26,Wiatraczna,2024-06-30,15:09:04
Ząbkowska,03,26,Wiatraczna,2024-06-30,15:10:24
Kijowska,03,26,Wiatraczna,2024-06-30,15:13:12
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,14:59:21
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,15:00:56
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,15:02:56
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,15:05:01
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,15:07:56
Krucza,06,9,P+R Al. Krakowska,2024-06-30,15:09:16
Centrum,10,9,P+R Al. Krakowska,2024-06-30,15:11:01
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,15:00:23
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,15:02:09
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,15:03:20
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,15:04:44
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,15:07:13
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,15:08:22
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,15:09:54
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-30,15:03:58
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-30,15:04:56
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-30,15:05:52
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-30,15:09:27
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-30,15:13:20
Rogowska,02,500,Bródno Podgrodzie,2024-06-30,15:14:28
Kołowa,02,500,Bródno Podgrodzie,2024-06-30,15:15:17
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-30,15:01:35
Małe Siekierki,02,148,Wiatraczna,2024-06-30,15:02:45
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-30,15:03:57
most Siekierkowski,04,148,Wiatraczna,2024-06-30,15:06:25
Gocław,06,148,Wiatraczna,2024-06-30,15:09:40
Horbaczewskiego,02,148,Wiatraczna,2024-06-30,15:11:01
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-30,15:12:00
Szwedzka,02,190,CH Marki,2024-06-30,23:36:32
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,15:02:30
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,15:04:33
Saska,01,523,Stare Bemowo,2024-06-30,15:05:52
Rozbrat,02,523,Stare Bemowo,2024-06-30,15:08:10
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,15:10:04
Marszałkowska,02,523,Stare Bemowo,2024-06-30,15:11:02
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,15:12:58
pl.Hallera,04,6,Metro Młociny,2024-06-30,15:03:37
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-30,15:05:47
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-30,15:06:52
most Gdański,04,6,Metro Młociny,2024-06-30,15:08:26
Park Traugutta,04,6,Metro Młociny,2024-06-30,15:09:25
KS Polonia,02,6,Metro Młociny,2024-06-30,15:11:33
Dw.Gdański,06,6,Metro Młociny,2024-06-30,15:12:54
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,15:04:57
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,15:06:29
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,15:08:00
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,15:10:07
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,15:12:52
Krucza,06,9,P+R Al. Krakowska,2024-06-30,15:14:44
