przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:49:31
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,08:51:20
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:55:46
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:56:22
Centrum,10,9,P+R Al. Krakowska,2024-07-01,08:58:05
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:47:20
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,08:47:53
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,08:48:39
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,08:49:30
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,08:54:19
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,08:58:21
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,08:59:19
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,09:00:13
Kijowska,04,26,Metro Młociny,2024-07-01,08:49:16
Ząbkowska,04,26,Metro Młociny,2024-07-01,08:50:52
Dw.Wileński,03,26,Metro Młociny,2024-07-01,08:53:23
Park Praski,01,26,Metro Młociny,2024-07-01,08:54:24
Stare Miasto,02,26,Metro Młociny,2024-07-01,08:56:35
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,08:58:36
Kino Femina,06,26,Metro Młociny,2024-07-01,09:01:23
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,09:03:09
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,08:53:27
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,08:55:14
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,08:56:14
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,08:58:24
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,09:00:02
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,09:01:31
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,09:03:02
Wiatraczna,22,521,Falenica,2024-07-01,08:50:09
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:50:22
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:52:45
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:54:52
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,08:56:35
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:59:01
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:59:57
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:01:23
Centrum,09,9,Gocławek,2024-07-01,08:50:19
Krucza,05,9,Gocławek,2024-07-01,08:51:30
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:52:26
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:55:07
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:57:08
Berezyńska,02,9,Gocławek,2024-07-01,08:58:03
Park Skaryszewski,04,9,Gocławek,2024-07-01,09:00:35
pl.Zawiszy,03,521,Falenica,2024-07-01,08:45:20
Dw.Centralny,01,521,Falenica,2024-07-01,08:48:20
Centrum,15,521,Falenica,2024-07-01,08:51:40
Muzeum Narodowe,01,521,Falenica,2024-07-01,08:54:00
rondo Waszyngtona,02,521,Falenica,2024-07-01,08:57:40
Grenadierów,02,521,Falenica,2024-07-01,09:03:00
Wiatraczna,22,521,Falenica,2024-07-01,09:05:30
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:51:47
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,08:55:07
Saska,01,523,Stare Bemowo,2024-07-01,08:56:38
Rozbrat,02,523,Stare Bemowo,2024-07-01,08:59:47
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,09:01:27
Marszałkowska,02,523,Stare Bemowo,2024-07-01,09:02:17
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,09:04:27
Dw.Wileński,01,162,EC Siekierki,2024-07-01,08:52:35
Sierakowskiego,01,162,EC Siekierki,2024-07-01,08:55:23
os.Panieńska,01,162,EC Siekierki,2024-07-01,08:57:20
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,08:58:46
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,09:00:14
Topiel,03,162,EC Siekierki,2024-07-01,09:05:01
PKP Powiśle,03,162,EC Siekierki,2024-07-01,09:06:11
Suzina,02,114,UKSW,2024-07-01,08:53:59
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,08:56:19
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,08:57:38
Gocław,09,148,Lotnisko Chopina,2024-07-01,08:59:11
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,09:00:13
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,09:02:33
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,09:04:11
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,09:04:57
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:54:25
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,08:55:24
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,08:58:23
Park Praski,01,190,Os. Górczewska,2024-07-01,08:59:27
Stare Miasto,02,190,Os. Górczewska,2024-07-01,09:01:29
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,09:04:12
Kino Femina,02,190,Os. Górczewska,2024-07-01,09:05:49
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,09:06:59
pl.Hallera,04,6,Metro Młociny,2024-07-01,08:54:37
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,08:56:38
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,08:57:39
most Gdański,04,6,Metro Młociny,2024-07-01,08:59:00
Park Traugutta,04,6,Metro Młociny,2024-07-01,09:00:05
Dw.Gdański,06,6,Metro Młociny,2024-07-01,09:03:42
Wiatraczna,22,521,Falenica,2024-07-01,08:54:06
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,08:55:20
Małe Siekierki,02,148,Wiatraczna,2024-07-01,08:56:25
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,08:57:59
most Siekierkowski,04,148,Wiatraczna,2024-07-01,09:00:38
Gocław,06,148,Wiatraczna,2024-07-01,09:04:18
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,09:05:48
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,09:07:28
PKP Powiśle,03,162,EC Siekierki,2024-07-01,08:55:49
Pelcowizna,06,114,UKSW,2024-07-01,08:55:02
PKP Toruńska,01,114,UKSW,2024-07-01,09:00:13
Żerań FSO,03,114,UKSW,2024-07-01,09:02:15
most Grota-Roweckiego,01,114,UKSW,2024-07-01,09:05:09
Czarnieckiego,02,114,UKSW,2024-07-01,09:08:21
pl.Wilsona,06,114,UKSW,2024-07-01,09:09:41
Suzina,02,114,UKSW,2024-07-01,09:10:47
Dw.Gdański,05,6,Gocławek,2024-07-01,08:56:21
Park Traugutta,05,6,Gocławek,2024-07-01,08:58:58
most Gdański,03,6,Gocławek,2024-07-01,08:59:59
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,09:01:19
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,09:02:05
pl.Hallera,03,6,Gocławek,2024-07-01,09:04:06
PKP Powiśle,04,162,Pl Hallera,2024-07-01,08:57:10
Topiel,01,162,Pl Hallera,2024-07-01,08:58:50
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,09:00:38
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,09:03:13
os.Panieńska,02,162,Pl Hallera,2024-07-01,09:04:33
Sierakowskiego,02,162,Pl Hallera,2024-07-01,09:05:21
Ząbkowska,06,162,Pl Hallera,2024-07-01,09:07:10
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:57:05
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:58:31
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:59:56
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:02:13
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:04:44
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:05:44
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:07:06
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,08:58:24
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,08:59:43
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,09:00:53
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,09:02:15
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,09:04:50
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,09:06:22
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,09:07:47
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,08:57:09
Kino Femina,05,26,Wiatraczna,2024-07-01,08:58:50
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,09:01:01
Stare Miasto,01,26,Wiatraczna,2024-07-01,09:03:28
Park Praski,02,26,Wiatraczna,2024-07-01,09:05:44
Dw.Wileński,07,26,Wiatraczna,2024-07-01,09:09:16
Ząbkowska,03,26,Wiatraczna,2024-07-01,09:10:16
Kijowska,03,26,Wiatraczna,2024-07-01,09:12:12
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:58:32
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,09:00:14
Saska,01,523,Stare Bemowo,2024-07-01,09:01:33
Rozbrat,02,523,Stare Bemowo,2024-07-01,09:04:21
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,09:06:12
Marszałkowska,02,523,Stare Bemowo,2024-07-01,09:07:01
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,09:08:11
Centrum,09,9,Gocławek,2024-07-01,08:57:31
Krucza,05,9,Gocławek,2024-07-01,09:00:09
Muzeum Narodowe,05,9,Gocławek,2024-07-01,09:01:24
most Poniatowskiego,03,9,Gocławek,2024-07-01,09:03:45
rondo Waszyngtona,06,9,Gocławek,2024-07-01,09:05:31
Berezyńska,02,9,Gocławek,2024-07-01,09:07:07
Park Skaryszewski,04,9,Gocławek,2024-07-01,09:08:23
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,08:59:43
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,09:01:06
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,09:02:24
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,09:03:24
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,09:06:29
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,09:07:24
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,09:08:45
Dw.Gdański,05,6,Gocławek,2024-07-01,08:59:43
Park Traugutta,05,6,Gocławek,2024-07-01,09:02:31
most Gdański,03,6,Gocławek,2024-07-01,09:03:30
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,09:05:09
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,09:06:07
pl.Hallera,03,6,Gocławek,2024-07-01,09:08:03
Kołowa,01,500,rondo Radosława,2024-07-01,08:59:17
Rogowska,01,500,rondo Radosława,2024-07-01,09:00:07
rondo Żaba,01,500,rondo Radosława,2024-07-01,09:01:02
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,09:05:27
Dw.Gdański,04,500,rondo Radosława,2024-07-01,09:08:07
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,09:10:22
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,09:14:30
Centrum,09,9,Gocławek,2024-07-01,08:59:23
Krucza,05,9,Gocławek,2024-07-01,09:00:35
Muzeum Narodowe,05,9,Gocławek,2024-07-01,09:01:20
most Poniatowskiego,03,9,Gocławek,2024-07-01,09:04:32
rondo Waszyngtona,06,9,Gocławek,2024-07-01,09:06:13
Berezyńska,02,9,Gocławek,2024-07-01,09:08:24
Park Skaryszewski,04,9,Gocławek,2024-07-01,09:09:50
Szwedzka,01,190,Os. Górczewska,2024-07-01,09:00:47
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,09:02:25
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,09:05:47
Park Praski,01,190,Os. Górczewska,2024-07-01,09:07:20
Stare Miasto,02,190,Os. Górczewska,2024-07-01,09:09:41
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,09:12:07
Kino Femina,02,190,Os. Górczewska,2024-07-01,09:13:34
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,09:14:57
Kijowska,04,26,Metro Młociny,2024-07-01,09:01:20
Ząbkowska,04,26,Metro Młociny,2024-07-01,09:03:16
Dw.Wileński,03,26,Metro Młociny,2024-07-01,09:05:11
Park Praski,01,26,Metro Młociny,2024-07-01,09:06:07
Stare Miasto,02,26,Metro Młociny,2024-07-01,09:09:14
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,09:11:05
Kino Femina,06,26,Metro Młociny,2024-07-01,09:13:16
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,09:14:52
Szwedzka,02,190,CH Marki,2024-07-01,09:01:03
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,09:05:36
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,09:06:27
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,09:08:07
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,09:09:37
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,09:11:28
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,09:12:18
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,09:13:48
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,09:02:05
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:03:45
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,09:05:12
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:07:48
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:11:29
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:12:50
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:13:51
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,09:02:14
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,09:03:12
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,09:04:19
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,09:09:52
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,09:12:56
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,09:13:35
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,09:14:22
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,09:03:02
Wola-Ratusz,01,190,CH Marki,2024-07-01,09:03:49
Kino Femina,01,190,CH Marki,2024-07-01,09:06:11
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,09:08:43
Stare Miasto,01,190,CH Marki,2024-07-01,09:11:11
Park Praski,02,190,CH Marki,2024-07-01,09:13:00
Dw.Wileński,04,190,CH Marki,2024-07-01,09:14:19
Rzeszotarskiej,02,190,CH Marki,2024-07-01,09:15:31
Szwedzka,02,190,CH Marki,2024-07-01,09:16:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,09:04:15
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:05:46
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,09:07:07
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:08:53
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:12:14
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:13:15
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:15:21
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:52:00
pl.Hallera,04,6,Metro Młociny,2024-07-01,09:04:27
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,09:06:48
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,09:07:49
most Gdański,04,6,Metro Młociny,2024-07-01,09:08:59
Park Traugutta,04,6,Metro Młociny,2024-07-01,09:10:15
Dw.Gdański,06,6,Metro Młociny,2024-07-01,09:13:52
Centrum,09,9,Gocławek,2024-07-01,09:07:31
Krucza,05,9,Gocławek,2024-07-01,09:08:22
Muzeum Narodowe,05,9,Gocławek,2024-07-01,09:10:13
most Poniatowskiego,03,9,Gocławek,2024-07-01,09:13:12
rondo Waszyngtona,06,9,Gocławek,2024-07-01,09:15:16
Berezyńska,02,9,Gocławek,2024-07-01,09:16:28
Park Skaryszewski,04,9,Gocławek,2024-07-01,09:19:06
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,09:07:59
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,09:09:48
Saska,01,523,Stare Bemowo,2024-07-01,09:11:21
Rozbrat,02,523,Stare Bemowo,2024-07-01,09:13:28
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,09:15:17
Marszałkowska,02,523,Stare Bemowo,2024-07-01,09:16:03
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,09:18:09
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,09:09:04
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,09:11:14
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,09:12:27
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,09:13:57
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,09:16:48
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,09:17:58
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,09:19:13
Kijowska,04,26,Metro Młociny,2024-07-01,09:09:48
Ząbkowska,04,26,Metro Młociny,2024-07-01,09:11:24
Dw.Wileński,03,26,Metro Młociny,2024-07-01,09:13:26
Park Praski,01,26,Metro Młociny,2024-07-01,09:14:33
Stare Miasto,02,26,Metro Młociny,2024-07-01,09:17:28
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,09:19:05
Kino Femina,06,26,Metro Młociny,2024-07-01,09:21:13
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,09:23:20
Wola-Ratusz,01,190,CH Marki,2024-07-01,09:09:28
Kino Femina,01,190,CH Marki,2024-07-01,09:12:20
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,09:14:34
Stare Miasto,01,190,CH Marki,2024-07-01,09:16:34
Park Praski,02,190,CH Marki,2024-07-01,09:19:12
Dw.Wileński,04,190,CH Marki,2024-07-01,09:20:23
Rzeszotarskiej,02,190,CH Marki,2024-07-01,09:21:20
Szwedzka,02,190,CH Marki,2024-07-01,09:22:19
Dw.Wileński,01,162,EC Siekierki,2024-07-01,09:08:34
Sierakowskiego,01,162,EC Siekierki,2024-07-01,09:11:10
os.Panieńska,01,162,EC Siekierki,2024-07-01,09:12:14
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,09:13:48
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,09:15:06
Topiel,03,162,EC Siekierki,2024-07-01,09:21:38
PKP Powiśle,03,162,EC Siekierki,2024-07-01,09:22:55
PKP Powiśle,04,162,Pl Hallera,2024-07-01,09:10:18
Topiel,01,162,Pl Hallera,2024-07-01,09:12:27
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,09:13:58
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,09:15:22
os.Panieńska,02,162,Pl Hallera,2024-07-01,09:16:46
Sierakowskiego,02,162,Pl Hallera,2024-07-01,09:17:26
Ząbkowska,06,162,Pl Hallera,2024-07-01,09:18:59
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,09:08:07
Kino Femina,05,26,Wiatraczna,2024-07-01,09:10:13
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,09:13:14
Stare Miasto,01,26,Wiatraczna,2024-07-01,09:15:15
Park Praski,02,26,Wiatraczna,2024-07-01,09:17:52
Dw.Wileński,07,26,Wiatraczna,2024-07-01,09:21:39
Ząbkowska,03,26,Wiatraczna,2024-07-01,09:22:35
Kijowska,03,26,Wiatraczna,2024-07-01,09:25:21
Szwedzka,01,190,Os. Górczewska,2024-07-01,09:12:28
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,09:13:58
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,09:15:33
Park Praski,01,190,Os. Górczewska,2024-07-01,09:17:03
Stare Miasto,02,190,Os. Górczewska,2024-07-01,09:19:03
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,09:21:43
Kino Femina,02,190,Os. Górczewska,2024-07-01,09:23:25
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,09:25:14
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,09:14:19
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,09:15:19
Gocław,09,148,Lotnisko Chopina,2024-07-01,09:17:11
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,09:18:09
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,09:19:59
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,09:22:24
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,09:22:49
Wiatraczna,03,521,Szczęśliwice,2024-07-01,09:08:19
Grenadierów,01,521,Szczęśliwice,2024-07-01,09:09:45
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-01,09:13:19
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-01,09:17:38
Centrum,06,521,Szczęśliwice,2024-07-01,09:22:43
Dw.Centralny,02,521,Szczęśliwice,2024-07-01,09:25:17
pl.Zawiszy,04,521,Szczęśliwice,2024-07-01,09:27:48
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,09:13:35
Małe Siekierki,02,148,Wiatraczna,2024-07-01,09:14:23
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,09:15:22
most Siekierkowski,04,148,Wiatraczna,2024-07-01,09:17:34
Gocław,06,148,Wiatraczna,2024-07-01,09:20:01
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,09:20:44
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,09:21:55
Kołowa,01,500,rondo Radosława,2024-07-01,09:14:12
Rogowska,01,500,rondo Radosława,2024-07-01,09:15:27
rondo Żaba,01,500,rondo Radosława,2024-07-01,09:16:32
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,09:19:08
Dw.Gdański,04,500,rondo Radosława,2024-07-01,09:22:41
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,09:23:59
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,09:26:36
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,09:13:53
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:15:23
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,09:17:34
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:19:15
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:22:22
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:24:08
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:24:59
Centrum,09,9,Gocławek,2024-07-01,09:14:11
Krucza,05,9,Gocławek,2024-07-01,09:15:22
Muzeum Narodowe,05,9,Gocławek,2024-07-01,09:16:28
most Poniatowskiego,03,9,Gocławek,2024-07-01,09:20:12
rondo Waszyngtona,06,9,Gocławek,2024-07-01,09:22:20
Berezyńska,02,9,Gocławek,2024-07-01,09:23:22
Park Skaryszewski,04,9,Gocławek,2024-07-01,09:25:03
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,09:16:14
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,09:17:37
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,09:18:21
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,09:20:00
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,09:22:26
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,09:23:26
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,09:24:52
pl.Hallera,04,6,Metro Młociny,2024-07-01,09:16:05
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,09:17:36
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,09:19:06
most Gdański,04,6,Metro Młociny,2024-07-01,09:20:12
Park Traugutta,04,6,Metro Młociny,2024-07-01,09:21:38
Dw.Gdański,06,6,Metro Młociny,2024-07-01,09:24:44
Pelcowizna,06,114,UKSW,2024-07-01,09:14:48
PKP Toruńska,01,114,UKSW,2024-07-01,09:18:18
Żerań FSO,03,114,UKSW,2024-07-01,09:19:48
most Grota-Roweckiego,01,114,UKSW,2024-07-01,09:23:48
Czarnieckiego,02,114,UKSW,2024-07-01,09:26:49
pl.Wilsona,06,114,UKSW,2024-07-01,09:29:19
Suzina,02,114,UKSW,2024-07-01,09:30:19
Kijowska,04,26,Metro Młociny,2024-07-01,09:17:49
Ząbkowska,04,26,Metro Młociny,2024-07-01,09:19:04
Dw.Wileński,03,26,Metro Młociny,2024-07-01,09:21:36
Park Praski,01,26,Metro Młociny,2024-07-01,09:22:36
Stare Miasto,02,26,Metro Młociny,2024-07-01,09:25:08
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,09:26:49
Kino Femina,06,26,Metro Młociny,2024-07-01,09:29:20
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,09:31:01
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:17:34
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,09:16:38
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:14:52
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:12:21
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:10:20
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:09:19
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,09:18:07
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,09:19:17
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,09:20:27
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,09:23:00
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,09:26:01
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,09:27:06
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,09:27:53
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,09:16:52
Kino Femina,05,26,Wiatraczna,2024-07-01,09:18:50
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,09:20:48
Stare Miasto,01,26,Wiatraczna,2024-07-01,09:23:26
Park Praski,02,26,Wiatraczna,2024-07-01,09:25:59
Dw.Wileński,07,26,Wiatraczna,2024-07-01,09:29:18
Ząbkowska,03,26,Wiatraczna,2024-07-01,09:30:35
Kijowska,03,26,Wiatraczna,2024-07-01,09:31:47
rondo Waszyngtona,02,521,Falenica,2024-07-01,09:18:12
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,09:19:20
