przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Dw.Wileński,04,190,CH Marki,2024-06-26,19:47:56
Rzeszotarskiej,02,190,CH Marki,2024-06-26,19:48:26
Szwedzka,02,190,CH Marki,2024-06-26,19:48:53
Wiatraczna,03,521,Szczęśliwice,2024-06-26,19:39:46
Grenadierów,01,521,Szczęśliwice,2024-06-26,19:40:36
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-26,19:43:57
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-26,19:47:16
Centrum,06,521,Szczęśliwice,2024-06-26,19:49:37
Dw.Centralny,02,521,Szczęśliwice,2024-06-26,19:52:06
pl.Zawiszy,04,521,Szczęśliwice,2024-06-26,19:55:46
Kołowa,01,500,rondo Radosława,2024-06-26,19:42:07
Rogowska,01,500,rondo Radosława,2024-06-26,19:43:18
rondo Żaba,01,500,rondo Radosława,2024-06-26,19:44:05
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,19:46:41
Dw.Gdański,04,500,rondo Radosława,2024-06-26,19:49:37
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,19:51:26
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,19:56:32
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,19:42:58
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,19:44:19
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,19:46:33
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,19:48:39
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,19:51:02
Krucza,06,9,P+R Al. Krakowska,2024-06-26,19:52:53
Centrum,10,9,P+R Al. Krakowska,2024-06-26,19:53:43
Centrum,09,9,Gocławek,2024-06-26,19:42:59
Krucza,05,9,Gocławek,2024-06-26,19:44:21
Muzeum Narodowe,05,9,Gocławek,2024-06-26,19:45:07
most Poniatowskiego,03,9,Gocławek,2024-06-26,19:47:49
rondo Waszyngtona,06,9,Gocławek,2024-06-26,19:50:04
Berezyńska,02,9,Gocławek,2024-06-26,19:51:31
Park Skaryszewski,04,9,Gocławek,2024-06-26,19:52:52
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,19:44:41
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,19:46:22
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,19:47:20
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,19:48:17
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,19:51:37
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,19:52:33
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,19:53:42
Szwedzka,01,190,Os. Górczewska,2024-06-26,19:45:02
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,19:46:20
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,19:49:35
Park Praski,01,190,Os. Górczewska,2024-06-26,19:51:23
Stare Miasto,02,190,Os. Górczewska,2024-06-26,19:53:32
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,19:55:35
Kino Femina,02,190,Os. Górczewska,2024-06-26,19:57:35
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,19:58:58
rondo Waszyngtona,06,9,Gocławek,2024-06-26,19:42:52
Berezyńska,02,9,Gocławek,2024-06-26,19:45:08
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,19:48:29
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,19:50:15
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,19:51:24
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-26,19:54:17
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-26,19:57:54
Rogowska,02,500,Bródno Podgrodzie,2024-06-26,19:58:44
Kołowa,02,500,Bródno Podgrodzie,2024-06-26,20:00:04
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,19:48:54
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,19:50:26
Saska,01,523,Stare Bemowo,2024-06-26,19:51:37
Rozbrat,02,523,Stare Bemowo,2024-06-26,19:54:19
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,19:55:51
Marszałkowska,02,523,Stare Bemowo,2024-06-26,19:56:48
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,19:58:58
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,19:49:43
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,19:51:29
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,19:53:46
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,19:55:52
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,19:58:53
Krucza,06,9,P+R Al. Krakowska,2024-06-26,19:59:59
Centrum,10,9,P+R Al. Krakowska,2024-06-26,20:01:14
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,19:49:44
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,19:48:59
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,19:47:13
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,19:44:52
Krucza,06,9,P+R Al. Krakowska,2024-06-26,19:42:50
Centrum,10,9,P+R Al. Krakowska,2024-06-26,19:41:50
Wiatraczna,22,521,Falenica,2024-06-26,19:49:53
Szwedzka,02,190,CH Marki,2024-06-26,19:50:37
pl.Hallera,04,6,Metro Młociny,2024-06-26,19:50:45
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,19:52:41
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,19:54:02
most Gdański,04,6,Metro Młociny,2024-06-26,19:55:28
Park Traugutta,04,6,Metro Młociny,2024-06-26,19:56:09
KS Polonia,02,6,Metro Młociny,2024-06-26,19:58:29
Dw.Gdański,06,6,Metro Młociny,2024-06-26,19:59:39
pl.Zawiszy,03,521,Falenica,2024-06-26,19:45:36
Dw.Centralny,01,521,Falenica,2024-06-26,19:49:05
Centrum,15,521,Falenica,2024-06-26,19:52:03
Muzeum Narodowe,01,521,Falenica,2024-06-26,19:54:40
rondo Waszyngtona,02,521,Falenica,2024-06-26,19:57:58
Grenadierów,02,521,Falenica,2024-06-26,20:03:04
Wiatraczna,22,521,Falenica,2024-06-26,20:05:05
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,19:50:06
Kino Femina,05,26,Wiatraczna,2024-06-26,19:52:28
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,19:55:09
Stare Miasto,01,26,Wiatraczna,2024-06-26,19:57:05
Park Praski,02,26,Wiatraczna,2024-06-26,19:59:16
Dw.Wileński,07,26,Wiatraczna,2024-06-26,20:01:12
Ząbkowska,03,26,Wiatraczna,2024-06-26,20:02:13
Kijowska,03,26,Wiatraczna,2024-06-26,20:03:46
Dw.Gdański,05,6,Gocławek,2024-06-26,19:52:06
KS Polonia,01,6,Gocławek,2024-06-26,19:53:16
Park Traugutta,05,6,Gocławek,2024-06-26,19:54:27
most Gdański,03,6,Gocławek,2024-06-26,19:55:27
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,19:56:38
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,19:57:49
pl.Hallera,03,6,Gocławek,2024-06-26,20:00:05
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-26,19:53:21
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-26,19:54:16
Gocław,09,148,Lotnisko Chopina,2024-06-26,19:55:49
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-26,19:56:48
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-26,19:58:34
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-26,20:00:55
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-26,20:01:20
Centrum,09,9,Gocławek,2024-06-26,19:50:19
Krucza,05,9,Gocławek,2024-06-26,19:53:11
Muzeum Narodowe,05,9,Gocławek,2024-06-26,19:54:07
most Poniatowskiego,03,9,Gocławek,2024-06-26,19:57:04
rondo Waszyngtona,06,9,Gocławek,2024-06-26,19:59:15
Berezyńska,02,9,Gocławek,2024-06-26,20:00:35
Park Skaryszewski,04,9,Gocławek,2024-06-26,20:02:57
Wola-Ratusz,01,190,CH Marki,2024-06-26,19:52:21
Kino Femina,01,190,CH Marki,2024-06-26,19:54:01
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,19:56:44
Stare Miasto,01,190,CH Marki,2024-06-26,19:59:41
Park Praski,02,190,CH Marki,2024-06-26,20:01:43
Dw.Wileński,04,190,CH Marki,2024-06-26,20:04:03
Rzeszotarskiej,02,190,CH Marki,2024-06-26,20:05:36
Szwedzka,02,190,CH Marki,2024-06-26,20:06:38
Szwedzka,01,190,Os. Górczewska,2024-06-26,19:52:56
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,19:54:49
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,19:57:56
Park Praski,01,190,Os. Górczewska,2024-06-26,19:59:20
Stare Miasto,02,190,Os. Górczewska,2024-06-26,20:01:17
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,20:03:14
Kino Femina,02,190,Os. Górczewska,2024-06-26,20:05:14
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,20:06:55
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-26,19:55:15
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-26,19:56:24
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-26,19:57:19
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-26,19:58:53
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-26,20:00:47
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-26,20:02:17
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-26,20:03:04
Dw.Wileński,01,162,EC Siekierki,2024-06-26,19:52:45
Sierakowskiego,01,162,EC Siekierki,2024-06-26,19:55:09
os.Panieńska,01,162,EC Siekierki,2024-06-26,19:57:10
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,19:59:16
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,20:00:43
Topiel,03,162,EC Siekierki,2024-06-26,20:02:51
PKP Powiśle,03,162,EC Siekierki,2024-06-26,20:03:48
Kijowska,04,26,Metro Młociny,2024-06-26,19:55:50
Ząbkowska,04,26,Metro Młociny,2024-06-26,19:56:50
Dw.Wileński,03,26,Metro Młociny,2024-06-26,19:59:42
Park Praski,01,26,Metro Młociny,2024-06-26,20:00:37
Stare Miasto,02,26,Metro Młociny,2024-06-26,20:02:58
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,20:05:00
Kino Femina,06,26,Metro Młociny,2024-06-26,20:07:21
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,20:09:02
Pelcowizna,06,114,UKSW,2024-06-26,19:55:51
PKP Toruńska,01,114,UKSW,2024-06-26,19:57:22
Żerań FSO,03,114,UKSW,2024-06-26,19:58:52
most Grota-Roweckiego,01,114,UKSW,2024-06-26,20:01:22
Czarnieckiego,02,114,UKSW,2024-06-26,20:04:52
pl.Wilsona,06,114,UKSW,2024-06-26,20:07:22
Suzina,02,114,UKSW,2024-06-26,20:08:22
PKP Powiśle,04,162,Pl Hallera,2024-06-26,19:55:24
Topiel,01,162,Pl Hallera,2024-06-26,19:56:41
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,19:59:38
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,20:01:13
os.Panieńska,02,162,Pl Hallera,2024-06-26,20:03:28
Sierakowskiego,02,162,Pl Hallera,2024-06-26,20:04:40
Ząbkowska,06,162,Pl Hallera,2024-06-26,20:06:58
Wola-Ratusz,01,190,CH Marki,2024-06-26,19:55:48
Kino Femina,01,190,CH Marki,2024-06-26,19:58:22
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,20:00:47
Stare Miasto,01,190,CH Marki,2024-06-26,20:04:16
Park Praski,02,190,CH Marki,2024-06-26,20:05:50
Dw.Wileński,04,190,CH Marki,2024-06-26,20:08:07
Rzeszotarskiej,02,190,CH Marki,2024-06-26,20:09:31
Szwedzka,02,190,CH Marki,2024-06-26,20:10:42
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,19:57:00
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,19:58:45
Saska,01,523,Stare Bemowo,2024-06-26,19:59:53
Rozbrat,02,523,Stare Bemowo,2024-06-26,20:02:37
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,20:03:53
Marszałkowska,02,523,Stare Bemowo,2024-06-26,20:05:04
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,20:06:58
Szwedzka,02,190,CH Marki,2024-06-26,19:57:11
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-26,19:57:30
Małe Siekierki,02,148,Wiatraczna,2024-06-26,19:59:19
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-26,20:01:09
most Siekierkowski,04,148,Wiatraczna,2024-06-26,20:03:15
Gocław,06,148,Wiatraczna,2024-06-26,20:05:21
Horbaczewskiego,02,148,Wiatraczna,2024-06-26,20:06:39
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-26,20:08:31
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,19:57:36
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,19:58:57
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,20:00:01
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,20:01:17
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,20:03:53
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,20:04:52
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,20:06:44
Centrum,09,9,Gocławek,2024-06-26,19:57:51
Krucza,05,9,Gocławek,2024-06-26,19:58:52
Muzeum Narodowe,05,9,Gocławek,2024-06-26,19:59:37
most Poniatowskiego,03,9,Gocławek,2024-06-26,20:02:44
rondo Waszyngtona,06,9,Gocławek,2024-06-26,20:05:00
Berezyńska,02,9,Gocławek,2024-06-26,20:05:46
Park Skaryszewski,04,9,Gocławek,2024-06-26,20:07:57
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,19:58:18
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,19:59:22
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,20:01:25
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,20:03:03
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,20:05:46
Krucza,06,9,P+R Al. Krakowska,2024-06-26,20:07:36
Centrum,10,9,P+R Al. Krakowska,2024-06-26,20:08:23
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,20:02:19
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,20:03:27
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,20:04:39
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-26,20:08:05
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-26,20:11:24
Rogowska,02,500,Bródno Podgrodzie,2024-06-26,20:12:13
Kołowa,02,500,Bródno Podgrodzie,2024-06-26,20:13:42
Kołowa,01,500,rondo Radosława,2024-06-26,20:00:04
Rogowska,01,500,rondo Radosława,2024-06-26,20:01:06
rondo Żaba,01,500,rondo Radosława,2024-06-26,20:01:43
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,20:05:50
Dw.Gdański,04,500,rondo Radosława,2024-06-26,20:08:32
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,20:10:02
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,20:13:09
Dw.Gdański,05,6,Gocławek,2024-06-26,19:23:53
KS Polonia,01,6,Gocławek,2024-06-26,19:24:23
Park Traugutta,05,6,Gocławek,2024-06-26,19:25:14
most Gdański,03,6,Gocławek,2024-06-26,19:27:00
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,19:27:00
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,19:29:36
pl.Hallera,03,6,Gocławek,2024-06-26,19:30:17
Szwedzka,01,190,Os. Górczewska,2024-06-26,20:02:46
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,20:03:36
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,20:05:46
Park Praski,01,190,Os. Górczewska,2024-06-26,20:06:46
Stare Miasto,02,190,Os. Górczewska,2024-06-26,20:09:06
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,20:11:26
Kino Femina,02,190,Os. Górczewska,2024-06-26,20:13:36
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,20:14:46
Wiatraczna,03,521,Szczęśliwice,2024-06-26,20:02:30
Grenadierów,01,521,Szczęśliwice,2024-06-26,20:03:40
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-26,20:06:57
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-26,20:10:19
Centrum,06,521,Szczęśliwice,2024-06-26,20:13:44
Dw.Centralny,02,521,Szczęśliwice,2024-06-26,20:15:43
pl.Zawiszy,04,521,Szczęśliwice,2024-06-26,20:17:52
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,20:04:27
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,20:06:38
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,20:08:19
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,20:10:11
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,20:12:59
Krucza,06,9,P+R Al. Krakowska,2024-06-26,20:14:41
Centrum,10,9,P+R Al. Krakowska,2024-06-26,20:15:57
Wola-Ratusz,01,190,CH Marki,2024-06-26,20:05:49
Kino Femina,01,190,CH Marki,2024-06-26,20:07:55
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,20:10:43
Stare Miasto,01,190,CH Marki,2024-06-26,20:12:59
Park Praski,02,190,CH Marki,2024-06-26,20:15:15
Dw.Wileński,04,190,CH Marki,2024-06-26,20:18:13
Rzeszotarskiej,02,190,CH Marki,2024-06-26,20:19:07
Szwedzka,02,190,CH Marki,2024-06-26,20:20:06
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,20:05:27
Kino Femina,05,26,Wiatraczna,2024-06-26,20:07:46
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,20:09:30
Stare Miasto,01,26,Wiatraczna,2024-06-26,20:11:32
Park Praski,02,26,Wiatraczna,2024-06-26,20:13:44
Dw.Wileński,07,26,Wiatraczna,2024-06-26,20:15:37
Ząbkowska,03,26,Wiatraczna,2024-06-26,20:16:23
Kijowska,03,26,Wiatraczna,2024-06-26,20:19:31
pl.Hallera,04,6,Metro Młociny,2024-06-26,20:05:28
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,20:07:35
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,20:08:50
most Gdański,04,6,Metro Młociny,2024-06-26,20:10:12
Park Traugutta,04,6,Metro Młociny,2024-06-26,20:12:08
KS Polonia,02,6,Metro Młociny,2024-06-26,20:13:11
Dw.Gdański,06,6,Metro Młociny,2024-06-26,20:14:39
Dw.Wileński,01,162,EC Siekierki,2024-06-26,20:06:45
Sierakowskiego,01,162,EC Siekierki,2024-06-26,20:08:42
os.Panieńska,01,162,EC Siekierki,2024-06-26,20:10:17
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,20:12:43
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,20:14:37
Topiel,03,162,EC Siekierki,2024-06-26,20:17:01
PKP Powiśle,03,162,EC Siekierki,2024-06-26,20:17:51
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,20:07:24
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,20:08:44
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,20:10:04
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,20:11:24
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,20:14:24
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,20:15:24
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,20:16:44
Szwedzka,02,190,CH Marki,2024-06-26,20:07:45
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,20:08:18
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,20:09:55
Saska,01,523,Stare Bemowo,2024-06-26,20:11:05
Rozbrat,02,523,Stare Bemowo,2024-06-26,20:13:31
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,20:15:17
Marszałkowska,02,523,Stare Bemowo,2024-06-26,20:16:07
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,20:17:52
PKP Powiśle,04,162,Pl Hallera,2024-06-26,20:08:55
Topiel,01,162,Pl Hallera,2024-06-26,20:10:42
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,20:12:00
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,20:13:16
os.Panieńska,02,162,Pl Hallera,2024-06-26,20:15:40
Sierakowskiego,02,162,Pl Hallera,2024-06-26,20:16:20
Ząbkowska,06,162,Pl Hallera,2024-06-26,20:18:45
Kijowska,04,26,Metro Młociny,2024-06-26,20:11:17
Ząbkowska,04,26,Metro Młociny,2024-06-26,20:13:17
Dw.Wileński,03,26,Metro Młociny,2024-06-26,20:17:21
Park Praski,01,26,Metro Młociny,2024-06-26,20:18:08
Stare Miasto,02,26,Metro Młociny,2024-06-26,20:20:30
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,20:22:28
Kino Femina,06,26,Metro Młociny,2024-06-26,20:23:51
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,20:25:21
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-26,20:12:57
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-26,20:14:18
Gocław,09,148,Lotnisko Chopina,2024-06-26,20:16:05
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-26,20:16:45
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-26,20:19:08
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-26,20:21:05
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-26,20:22:01
Szwedzka,01,190,Os. Górczewska,2024-06-26,20:12:42
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,20:13:42
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,20:16:02
Park Praski,01,190,Os. Górczewska,2024-06-26,20:17:14
Stare Miasto,02,190,Os. Górczewska,2024-06-26,20:18:58
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,20:21:02
Kino Femina,02,190,Os. Górczewska,2024-06-26,20:23:21
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,20:24:37
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-26,20:14:37
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-26,20:16:07
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-26,20:17:14
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-26,20:19:10
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-26,20:21:04
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-26,20:22:07
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-26,20:24:29
Centrum,09,9,Gocławek,2024-06-26,20:12:35
Krucza,05,9,Gocławek,2024-06-26,20:13:21
Muzeum Narodowe,05,9,Gocławek,2024-06-26,20:14:22
most Poniatowskiego,03,9,Gocławek,2024-06-26,20:17:30
rondo Waszyngtona,06,9,Gocławek,2024-06-26,20:19:13
Berezyńska,02,9,Gocławek,2024-06-26,20:20:44
Park Skaryszewski,04,9,Gocławek,2024-06-26,20:22:11
Pelcowizna,06,114,UKSW,2024-06-26,20:14:32
PKP Toruńska,01,114,UKSW,2024-06-26,20:15:39
Żerań FSO,03,114,UKSW,2024-06-26,20:16:58
most Grota-Roweckiego,01,114,UKSW,2024-06-26,20:19:07
Czarnieckiego,02,114,UKSW,2024-06-26,20:22:00
pl.Wilsona,06,114,UKSW,2024-06-26,20:23:32
Suzina,02,114,UKSW,2024-06-26,20:25:25
Wola-Ratusz,01,190,CH Marki,2024-06-26,20:13:43
Kino Femina,01,190,CH Marki,2024-06-26,20:16:06
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,20:16:50
Stare Miasto,01,190,CH Marki,2024-06-26,20:18:14
Park Praski,02,190,CH Marki,2024-06-26,20:19:35
Dw.Wileński,04,190,CH Marki,2024-06-26,20:20:05
Rzeszotarskiej,02,190,CH Marki,2024-06-26,20:20:41
Szwedzka,02,190,CH Marki,2024-06-26,20:21:01
Kołowa,01,500,rondo Radosława,2024-06-26,20:14:05
Rogowska,01,500,rondo Radosława,2024-06-26,20:15:16
rondo Żaba,01,500,rondo Radosława,2024-06-26,20:16:03
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,20:18:45
Dw.Gdański,04,500,rondo Radosława,2024-06-26,20:22:14
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,20:23:44
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,20:26:46
Dw.Gdański,05,6,Gocławek,2024-06-26,20:13:39
KS Polonia,01,6,Gocławek,2024-06-26,20:14:43
Park Traugutta,05,6,Gocławek,2024-06-26,20:16:22
most Gdański,03,6,Gocławek,2024-06-26,20:17:26
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,20:18:30
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,20:19:33
pl.Hallera,03,6,Gocławek,2024-06-26,20:21:52
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-26,20:13:54
Małe Siekierki,02,148,Wiatraczna,2024-06-26,20:16:06
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-26,20:17:27
most Siekierkowski,04,148,Wiatraczna,2024-06-26,20:19:44
Gocław,06,148,Wiatraczna,2024-06-26,20:23:01
Horbaczewskiego,02,148,Wiatraczna,2024-06-26,20:23:46
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-26,20:25:03
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,20:16:07
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,20:17:39
Saska,01,523,Stare Bemowo,2024-06-26,20:19:10
Rozbrat,02,523,Stare Bemowo,2024-06-26,20:21:28
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,20:23:34
Marszałkowska,02,523,Stare Bemowo,2024-06-26,20:24:18
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,20:26:24
Wiatraczna,22,521,Falenica,2024-06-26,20:15:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,20:16:52
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,20:18:17
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,20:20:07
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,20:21:57
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,20:25:17
Krucza,06,9,P+R Al. Krakowska,2024-06-26,20:26:02
Centrum,10,9,P+R Al. Krakowska,2024-06-26,20:28:17
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,20:16:46
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,20:17:52
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,20:19:01
