przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
rondo Waszyngtona,06,9,Gocławek,2024-06-24,20:26:16
Berezyńska,02,9,Gocławek,2024-06-24,20:27:43
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:29:36
Wiatraczna,22,521,Falenica,2024-06-24,20:19:43
pl.Hallera,04,6,Metro Młociny,2024-06-24,20:21:43
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-24,20:23:34
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-24,20:24:50
most Gdański,04,6,Metro Młociny,2024-06-24,20:26:11
Park Traugutta,04,6,Metro Młociny,2024-06-24,20:26:56
KS Polonia,02,6,Metro Młociny,2024-06-24,20:29:12
Dw.Gdański,06,6,Metro Młociny,2024-06-24,20:30:23
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-24,20:24:34
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,20:26:15
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,20:28:06
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,20:30:16
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,20:32:43
Krucza,06,9,P+R Al. Krakowska,2024-06-24,20:34:25
Centrum,10,9,P+R Al. Krakowska,2024-06-24,20:36:17
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-24,20:24:42
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-24,20:26:22
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-24,20:27:42
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-24,20:29:02
Saska,02,523,PKP Olszynka Grochowska,2024-06-24,20:31:42
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-24,20:32:22
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-24,20:34:02
Szwedzka,02,190,CH Marki,2024-06-24,20:24:44
Szwedzka,01,190,Os. Górczewska,2024-06-24,20:24:40
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-24,20:25:40
Dw.Wileński,03,190,Os. Górczewska,2024-06-24,20:27:35
Park Praski,01,190,Os. Górczewska,2024-06-24,20:29:20
Stare Miasto,02,190,Os. Górczewska,2024-06-24,20:31:05
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-24,20:32:50
Kino Femina,02,190,Os. Górczewska,2024-06-24,20:35:10
Wola-Ratusz,02,190,Os. Górczewska,2024-06-24,20:36:40
Wola-Ratusz,01,190,CH Marki,2024-06-24,20:25:33
Kino Femina,01,190,CH Marki,2024-06-24,20:27:56
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,20:31:05
Stare Miasto,01,190,CH Marki,2024-06-24,20:33:13
Park Praski,02,190,CH Marki,2024-06-24,20:35:22
Dw.Wileński,04,190,CH Marki,2024-06-24,20:38:00
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:39:18
Szwedzka,02,190,CH Marki,2024-06-24,20:40:09
Kołowa,01,500,rondo Radosława,2024-06-24,20:26:49
Rogowska,01,500,rondo Radosława,2024-06-24,20:27:34
rondo Żaba,01,500,rondo Radosława,2024-06-24,20:28:10
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-24,20:30:29
Dw.Gdański,04,500,rondo Radosława,2024-06-24,20:33:09
Baseny Inflancka,02,500,rondo Radosława,2024-06-24,20:34:12
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-24,20:37:09
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-24,20:28:02
Międzynarodowa,01,523,Stare Bemowo,2024-06-24,20:29:46
Saska,01,523,Stare Bemowo,2024-06-24,20:30:44
Rozbrat,02,523,Stare Bemowo,2024-06-24,20:33:14
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-24,20:34:38
Marszałkowska,02,523,Stare Bemowo,2024-06-24,20:35:26
Metro Politechnika,02,523,Stare Bemowo,2024-06-24,20:37:33
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-24,20:32:01
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-24,20:32:31
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-24,20:33:31
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-24,20:36:32
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-24,20:38:02
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-24,20:39:02
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-24,20:40:02
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-24,20:33:02
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-24,20:33:55
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-24,20:35:13
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-24,20:38:16
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-24,20:42:25
Rogowska,02,500,Bródno Podgrodzie,2024-06-24,20:43:01
Kołowa,02,500,Bródno Podgrodzie,2024-06-24,20:44:25
Szwedzka,02,190,CH Marki,2024-06-24,19:57:55
Kijowska,04,26,Metro Młociny,2024-06-24,20:31:20
Ząbkowska,04,26,Metro Młociny,2024-06-24,20:32:40
Dw.Wileński,03,26,Metro Młociny,2024-06-24,20:35:28
Park Praski,01,26,Metro Młociny,2024-06-24,20:36:09
Stare Miasto,02,26,Metro Młociny,2024-06-24,20:38:43
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-24,20:40:35
Kino Femina,06,26,Metro Młociny,2024-06-24,20:43:37
Wola-Ratusz,04,26,Metro Młociny,2024-06-24,20:45:21
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-24,20:32:48
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-24,20:34:50
Gocław,09,148,Lotnisko Chopina,2024-06-24,20:36:11
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-24,20:36:59
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-24,20:38:51
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-24,20:40:54
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-24,20:41:20
Dw.Gdański,05,6,Gocławek,2024-06-24,20:32:23
KS Polonia,01,6,Gocławek,2024-06-24,20:33:28
Park Traugutta,05,6,Gocławek,2024-06-24,20:34:44
most Gdański,03,6,Gocławek,2024-06-24,20:35:45
Wybrzeże Helskie,04,6,Gocławek,2024-06-24,20:37:12
rondo Starzyńskiego,04,6,Gocławek,2024-06-24,20:37:57
pl.Hallera,03,6,Gocławek,2024-06-24,20:40:06
Pelcowizna,06,114,UKSW,2024-06-24,20:32:58
PKP Toruńska,01,114,UKSW,2024-06-24,20:33:58
Żerań FSO,03,114,UKSW,2024-06-24,20:34:59
most Grota-Roweckiego,01,114,UKSW,2024-06-24,20:37:29
Czarnieckiego,02,114,UKSW,2024-06-24,20:40:59
pl.Wilsona,06,114,UKSW,2024-06-24,20:43:59
Suzina,02,114,UKSW,2024-06-24,20:44:59
Centrum,09,9,Gocławek,2024-06-24,20:32:58
Krucza,05,9,Gocławek,2024-06-24,20:33:48
Muzeum Narodowe,05,9,Gocławek,2024-06-24,20:34:58
most Poniatowskiego,03,9,Gocławek,2024-06-24,20:38:48
rondo Waszyngtona,06,9,Gocławek,2024-06-24,20:41:53
Berezyńska,02,9,Gocławek,2024-06-24,20:43:40
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:44:48
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:34:15
Topiel,01,162,Pl Hallera,2024-06-24,20:35:40
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,20:36:55
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:38:42
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:41:53
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:43:08
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:44:56
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:46:42
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-24,20:34:24
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-24,20:36:12
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-24,20:37:33
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-24,20:38:51
Saska,02,523,PKP Olszynka Grochowska,2024-06-24,20:41:19
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-24,20:42:31
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-24,20:43:52
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:47:25
Topiel,01,162,Pl Hallera,2024-06-24,20:46:45
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,20:44:24
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:43:04
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:40:47
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:39:14
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:37:44
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:34:23
Wiatraczna,03,521,Szczęśliwice,2024-06-24,20:32:27
Grenadierów,01,521,Szczęśliwice,2024-06-24,20:33:38
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-24,20:38:40
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-24,20:41:56
Centrum,06,521,Szczęśliwice,2024-06-24,20:44:51
Dw.Centralny,02,521,Szczęśliwice,2024-06-24,20:46:35
pl.Zawiszy,04,521,Szczęśliwice,2024-06-24,20:49:34
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-24,20:35:40
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,20:36:53
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,20:38:30
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,20:40:36
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,20:42:59
Krucza,06,9,P+R Al. Krakowska,2024-06-24,20:44:15
Centrum,10,9,P+R Al. Krakowska,2024-06-24,20:46:27
Wola-Ratusz,03,26,Wiatraczna,2024-06-24,20:35:31
Kino Femina,05,26,Wiatraczna,2024-06-24,20:37:42
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-24,20:39:43
Stare Miasto,01,26,Wiatraczna,2024-06-24,20:41:39
Park Praski,02,26,Wiatraczna,2024-06-24,20:43:45
Dw.Wileński,07,26,Wiatraczna,2024-06-24,20:45:21
Ząbkowska,03,26,Wiatraczna,2024-06-24,20:46:12
Kijowska,03,26,Wiatraczna,2024-06-24,20:47:52
Wola-Ratusz,01,190,CH Marki,2024-06-24,20:35:49
Kino Femina,01,190,CH Marki,2024-06-24,20:38:06
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,20:39:59
Stare Miasto,01,190,CH Marki,2024-06-24,20:41:54
Park Praski,02,190,CH Marki,2024-06-24,20:44:14
Dw.Wileński,04,190,CH Marki,2024-06-24,20:46:22
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:47:16
Szwedzka,02,190,CH Marki,2024-06-24,20:48:13
Kijowska,04,26,Metro Młociny,2024-06-24,20:37:07
Ząbkowska,04,26,Metro Młociny,2024-06-24,20:38:30
Dw.Wileński,03,26,Metro Młociny,2024-06-24,20:41:33
Park Praski,01,26,Metro Młociny,2024-06-24,20:42:34
Stare Miasto,02,26,Metro Młociny,2024-06-24,20:44:51
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-24,20:47:03
Kino Femina,06,26,Metro Młociny,2024-06-24,20:49:26
Wola-Ratusz,04,26,Metro Młociny,2024-06-24,20:50:53
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-24,20:39:14
Małe Siekierki,02,148,Wiatraczna,2024-06-24,20:40:45
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-24,20:41:53
most Siekierkowski,04,148,Wiatraczna,2024-06-24,20:43:15
Gocław,06,148,Wiatraczna,2024-06-24,20:45:49
Horbaczewskiego,02,148,Wiatraczna,2024-06-24,20:46:24
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-24,20:47:40
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:39:35
Centrum,09,9,Gocławek,2024-06-24,20:39:46
Krucza,05,9,Gocławek,2024-06-24,20:40:43
Muzeum Narodowe,05,9,Gocławek,2024-06-24,20:41:49
most Poniatowskiego,03,9,Gocławek,2024-06-24,20:44:12
rondo Waszyngtona,06,9,Gocławek,2024-06-24,20:46:13
Berezyńska,02,9,Gocławek,2024-06-24,20:48:48
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:50:50
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-24,20:40:14
Międzynarodowa,01,523,Stare Bemowo,2024-06-24,20:41:54
Saska,01,523,Stare Bemowo,2024-06-24,20:43:14
Rozbrat,02,523,Stare Bemowo,2024-06-24,20:45:34
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-24,20:47:14
Marszałkowska,02,523,Stare Bemowo,2024-06-24,20:48:54
Metro Politechnika,02,523,Stare Bemowo,2024-06-24,20:49:54
Szwedzka,01,190,Os. Górczewska,2024-06-24,20:40:22
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-24,20:42:20
Dw.Wileński,03,190,Os. Górczewska,2024-06-24,20:45:33
Park Praski,01,190,Os. Górczewska,2024-06-24,20:47:13
Stare Miasto,02,190,Os. Górczewska,2024-06-24,20:48:59
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-24,20:51:06
Kino Femina,02,190,Os. Górczewska,2024-06-24,20:53:29
Wola-Ratusz,02,190,Os. Górczewska,2024-06-24,20:54:49
pl.Hallera,04,6,Metro Młociny,2024-06-24,20:41:21
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-24,20:43:07
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-24,20:44:44
most Gdański,04,6,Metro Młociny,2024-06-24,20:45:49
Park Traugutta,04,6,Metro Młociny,2024-06-24,20:47:05
KS Polonia,02,6,Metro Młociny,2024-06-24,20:48:51
Dw.Gdański,06,6,Metro Młociny,2024-06-24,20:49:41
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-24,20:42:20
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-24,20:43:16
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-24,20:44:25
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-24,20:45:48
Saska,02,523,PKP Olszynka Grochowska,2024-06-24,20:48:26
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-24,20:49:34
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-24,20:50:57
Kołowa,01,500,rondo Radosława,2024-06-24,20:42:03
Rogowska,01,500,rondo Radosława,2024-06-24,20:42:54
rondo Żaba,01,500,rondo Radosława,2024-06-24,20:43:50
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-24,20:46:32
Dw.Gdański,04,500,rondo Radosława,2024-06-24,20:49:29
Baseny Inflancka,02,500,rondo Radosława,2024-06-24,20:51:17
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-24,20:57:22
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-24,20:46:19
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-24,20:47:14
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-24,20:48:09
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-24,20:51:16
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-24,20:54:00
Rogowska,02,500,Bródno Podgrodzie,2024-06-24,20:54:54
Kołowa,02,500,Bródno Podgrodzie,2024-06-24,20:56:17
