przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-04,18:47:12
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-04,18:48:22
most Gdański,04,6,Metro Młociny,2024-07-04,18:50:03
Park Traugutta,04,6,Metro Młociny,2024-07-04,18:51:21
Dw.Gdański,06,6,Metro Młociny,2024-07-04,18:54:00
Szwedzka,02,190,CH Marki,2024-07-04,18:45:55
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-04,18:47:34
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-04,18:48:52
Gocław,09,148,Lotnisko Chopina,2024-07-04,18:50:09
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-04,18:50:55
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-04,18:53:00
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-04,18:54:18
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-04,18:54:49
PKP Powiśle,04,162,Pl Hallera,2024-07-04,18:46:53
Topiel,01,162,Pl Hallera,2024-07-04,18:51:08
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-04,18:52:44
most Świętokrzyski,02,162,Pl Hallera,2024-07-04,18:55:22
os.Panieńska,02,162,Pl Hallera,2024-07-04,18:56:41
Sierakowskiego,02,162,Pl Hallera,2024-07-04,18:57:29
Ząbkowska,06,162,Pl Hallera,2024-07-04,18:59:17
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,18:47:25
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,18:48:24
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,18:49:36
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,18:51:18
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,18:53:54
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,18:54:47
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,18:56:06
Ząbkowska,06,162,Pl Hallera,2024-07-04,18:47:23
Pelcowizna,06,114,UKSW,2024-07-04,18:48:02
Żerań FSO,03,114,UKSW,2024-07-04,18:50:50
most Grota-Roweckiego,01,114,UKSW,2024-07-04,18:52:34
Czarnieckiego,02,114,UKSW,2024-07-04,18:55:01
pl.Wilsona,06,114,UKSW,2024-07-04,18:57:46
Suzina,02,114,UKSW,2024-07-04,18:57:58
Wola-Ratusz,03,26,Wiatraczna,2024-07-04,18:47:13
Kino Femina,05,26,Wiatraczna,2024-07-04,18:49:50
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-04,18:51:41
Stare Miasto,01,26,Wiatraczna,2024-07-04,18:53:59
Park Praski,02,26,Wiatraczna,2024-07-04,18:56:21
Dw.Wileński,07,26,Wiatraczna,2024-07-04,18:59:14
Ząbkowska,03,26,Wiatraczna,2024-07-04,19:00:15
Kijowska,03,26,Wiatraczna,2024-07-04,19:01:58
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,18:48:45
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,18:50:25
Saska,01,523,Stare Bemowo,2024-07-04,18:51:30
Rozbrat,02,523,Stare Bemowo,2024-07-04,18:53:43
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,18:55:30
Marszałkowska,02,523,Stare Bemowo,2024-07-04,18:56:35
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,18:58:32
Wola-Ratusz,01,190,CH Marki,2024-07-04,18:49:43
Kino Femina,01,190,CH Marki,2024-07-04,18:51:52
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-04,18:53:42
Stare Miasto,01,190,CH Marki,2024-07-04,18:55:07
Park Praski,02,190,CH Marki,2024-07-04,18:57:12
Dw.Wileński,04,190,CH Marki,2024-07-04,18:57:57
Rzeszotarskiej,02,190,CH Marki,2024-07-04,18:59:17
Szwedzka,02,190,CH Marki,2024-07-04,19:00:17
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-04,18:53:28
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-04,18:53:58
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-04,18:55:28
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-04,18:57:59
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-04,19:00:28
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-04,19:02:28
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-04,19:03:29
pl.Zawiszy,03,521,Falenica,2024-07-04,18:45:57
Dw.Centralny,01,521,Falenica,2024-07-04,18:48:42
Centrum,15,521,Falenica,2024-07-04,18:51:33
Muzeum Narodowe,01,521,Falenica,2024-07-04,18:54:25
rondo Waszyngtona,02,521,Falenica,2024-07-04,18:58:33
Grenadierów,02,521,Falenica,2024-07-04,19:03:24
Wiatraczna,22,521,Falenica,2024-07-04,19:05:25
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,18:51:21
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,18:53:09
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,18:54:47
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,18:57:05
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,19:00:08
Krucza,06,9,P+R Al. Krakowska,2024-07-04,19:01:04
Centrum,10,9,P+R Al. Krakowska,2024-07-04,19:02:56
pl.Hallera,04,6,Metro Młociny,2024-07-04,18:51:07
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-04,18:52:46
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-04,18:54:01
most Gdański,04,6,Metro Młociny,2024-07-04,18:55:11
Park Traugutta,04,6,Metro Młociny,2024-07-04,18:56:22
Dw.Gdański,06,6,Metro Młociny,2024-07-04,18:58:59
Grenadierów,02,521,Falenica,2024-07-04,18:50:16
Wiatraczna,22,521,Falenica,2024-07-04,18:51:44
Ząbkowska,06,162,Pl Hallera,2024-07-04,18:47:25
Dw.Gdański,05,6,Gocławek,2024-07-04,18:52:29
Park Traugutta,05,6,Gocławek,2024-07-04,18:54:54
most Gdański,03,6,Gocławek,2024-07-04,18:55:38
Wybrzeże Helskie,04,6,Gocławek,2024-07-04,18:57:07
rondo Starzyńskiego,04,6,Gocławek,2024-07-04,18:57:52
pl.Hallera,03,6,Gocławek,2024-07-04,18:59:46
PKP Powiśle,04,162,Pl Hallera,2024-07-04,18:53:05
Topiel,01,162,Pl Hallera,2024-07-04,18:55:01
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-04,18:56:47
most Świętokrzyski,02,162,Pl Hallera,2024-07-04,18:59:21
os.Panieńska,02,162,Pl Hallera,2024-07-04,19:01:14
Sierakowskiego,02,162,Pl Hallera,2024-07-04,19:02:21
Ząbkowska,06,162,Pl Hallera,2024-07-04,19:04:55
Szwedzka,01,190,Os. Górczewska,2024-07-04,18:52:52
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-04,18:54:02
Dw.Wileński,03,190,Os. Górczewska,2024-07-04,18:57:28
Park Praski,01,190,Os. Górczewska,2024-07-04,18:59:09
Stare Miasto,02,190,Os. Górczewska,2024-07-04,19:00:31
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-04,19:02:20
Kino Femina,02,190,Os. Górczewska,2024-07-04,19:03:46
Wola-Ratusz,02,190,Os. Górczewska,2024-07-04,19:04:40
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,18:53:54
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,18:55:42
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,18:56:48
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,18:57:58
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,19:00:43
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,19:01:55
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,19:03:09
Centrum,09,9,Gocławek,2024-07-04,18:53:39
Krucza,05,9,Gocławek,2024-07-04,18:54:34
Muzeum Narodowe,05,9,Gocławek,2024-07-04,18:55:45
most Poniatowskiego,03,9,Gocławek,2024-07-04,18:58:23
rondo Waszyngtona,06,9,Gocławek,2024-07-04,19:00:35
Berezyńska,02,9,Gocławek,2024-07-04,19:01:56
Park Skaryszewski,04,9,Gocławek,2024-07-04,19:03:39
Kijowska,04,26,Metro Młociny,2024-07-04,18:55:37
Ząbkowska,04,26,Metro Młociny,2024-07-04,18:57:03
Dw.Wileński,03,26,Metro Młociny,2024-07-04,18:59:11
Park Praski,01,26,Metro Młociny,2024-07-04,19:00:13
Stare Miasto,02,26,Metro Młociny,2024-07-04,19:02:15
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-04,19:04:12
Kino Femina,06,26,Metro Młociny,2024-07-04,19:05:58
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,19:07:36
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-04,18:57:28
Małe Siekierki,02,148,Wiatraczna,2024-07-04,18:59:08
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-04,19:00:41
most Siekierkowski,04,148,Wiatraczna,2024-07-04,19:03:17
Gocław,06,148,Wiatraczna,2024-07-04,19:07:12
Horbaczewskiego,02,148,Wiatraczna,2024-07-04,19:07:58
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-04,19:09:00
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,18:57:15
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,18:58:56
Saska,01,523,Stare Bemowo,2024-07-04,19:00:16
Rozbrat,02,523,Stare Bemowo,2024-07-04,19:02:37
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,19:04:18
Marszałkowska,02,523,Stare Bemowo,2024-07-04,19:05:19
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,19:08:00
Kołowa,01,500,rondo Radosława,2024-07-04,18:57:45
Rogowska,01,500,rondo Radosława,2024-07-04,18:58:28
rondo Żaba,01,500,rondo Radosława,2024-07-04,18:59:08
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-04,19:02:19
Dw.Gdański,04,500,rondo Radosława,2024-07-04,19:04:53
Baseny Inflancka,02,500,rondo Radosława,2024-07-04,19:06:10
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-04,19:09:16
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-04,18:59:49
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-04,19:00:40
Gocław,09,148,Lotnisko Chopina,2024-07-04,19:01:51
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-04,19:02:47
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-04,19:04:51
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-04,19:07:35
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-04,19:08:11
Kijowska,03,26,Wiatraczna,2024-07-04,18:57:33
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-04,19:01:47
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-04,19:03:07
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-04,19:04:27
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-04,19:07:52
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-04,19:11:07
Rogowska,02,500,Bródno Podgrodzie,2024-07-04,19:12:04
Kołowa,02,500,Bródno Podgrodzie,2024-07-04,19:12:47
Centrum,09,9,Gocławek,2024-07-04,18:57:22
Krucza,05,9,Gocławek,2024-07-04,19:00:15
Muzeum Narodowe,05,9,Gocławek,2024-07-04,19:01:03
most Poniatowskiego,03,9,Gocławek,2024-07-04,19:04:02
rondo Waszyngtona,06,9,Gocławek,2024-07-04,19:05:59
Berezyńska,02,9,Gocławek,2024-07-04,19:07:31
Park Skaryszewski,04,9,Gocławek,2024-07-04,19:08:37
Wola-Ratusz,01,190,CH Marki,2024-07-04,19:00:15
Kino Femina,01,190,CH Marki,2024-07-04,19:02:05
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-04,19:04:55
Stare Miasto,01,190,CH Marki,2024-07-04,19:07:05
Park Praski,02,190,CH Marki,2024-07-04,19:09:15
Dw.Wileński,04,190,CH Marki,2024-07-04,19:12:05
Rzeszotarskiej,02,190,CH Marki,2024-07-04,19:13:30
Szwedzka,02,190,CH Marki,2024-07-04,19:14:25
Pelcowizna,06,114,UKSW,2024-07-04,19:00:08
PKP Toruńska,01,114,UKSW,2024-07-04,19:01:08
Żerań FSO,03,114,UKSW,2024-07-04,19:02:08
most Grota-Roweckiego,01,114,UKSW,2024-07-04,19:04:38
Czarnieckiego,02,114,UKSW,2024-07-04,19:07:38
pl.Wilsona,06,114,UKSW,2024-07-04,19:09:38
Suzina,02,114,UKSW,2024-07-04,19:10:38
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,19:01:22
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,19:02:14
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,19:04:40
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,19:07:13
Krucza,06,9,P+R Al. Krakowska,2024-07-04,19:10:22
Centrum,10,9,P+R Al. Krakowska,2024-07-04,19:10:22
Ząbkowska,06,162,Pl Hallera,2024-07-04,19:01:43
Szwedzka,01,190,Os. Górczewska,2024-07-04,19:03:05
Wola-Ratusz,03,26,Wiatraczna,2024-07-04,19:01:45
Kino Femina,05,26,Wiatraczna,2024-07-04,19:03:52
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-04,19:07:11
Stare Miasto,01,26,Wiatraczna,2024-07-04,19:08:59
Park Praski,02,26,Wiatraczna,2024-07-04,19:11:22
Dw.Wileński,07,26,Wiatraczna,2024-07-04,19:13:34
Ząbkowska,03,26,Wiatraczna,2024-07-04,19:15:46
Kijowska,03,26,Wiatraczna,2024-07-04,19:17:22
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,19:03:22
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,19:04:40
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,19:06:08
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,19:07:15
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,19:09:53
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,19:11:00
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,19:12:05
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,19:04:29
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,19:06:20
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,19:08:22
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,19:10:25
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,19:13:00
Krucza,06,9,P+R Al. Krakowska,2024-07-04,19:14:06
Centrum,10,9,P+R Al. Krakowska,2024-07-04,19:15:44
Szwedzka,01,190,Os. Górczewska,2024-07-04,19:04:25
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-04,19:06:08
Dw.Wileński,03,190,Os. Górczewska,2024-07-04,19:07:55
Park Praski,01,190,Os. Górczewska,2024-07-04,19:09:07
Stare Miasto,02,190,Os. Górczewska,2024-07-04,19:11:17
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-04,19:13:05
Kino Femina,02,190,Os. Górczewska,2024-07-04,19:15:34
Wola-Ratusz,02,190,Os. Górczewska,2024-07-04,19:16:33
Wola-Ratusz,01,190,CH Marki,2024-07-04,19:05:26
Kino Femina,01,190,CH Marki,2024-07-04,19:07:57
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-04,19:10:38
Stare Miasto,01,190,CH Marki,2024-07-04,19:12:28
Park Praski,02,190,CH Marki,2024-07-04,19:14:51
Dw.Wileński,04,190,CH Marki,2024-07-04,19:16:20
Rzeszotarskiej,02,190,CH Marki,2024-07-04,19:17:07
Szwedzka,02,190,CH Marki,2024-07-04,19:18:03
pl.Hallera,04,6,Metro Młociny,2024-07-04,19:05:12
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-04,19:07:30
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-04,19:08:36
most Gdański,04,6,Metro Młociny,2024-07-04,19:10:08
Park Traugutta,04,6,Metro Młociny,2024-07-04,19:11:00
Dw.Gdański,06,6,Metro Młociny,2024-07-04,19:14:25
Dw.Gdański,05,6,Gocławek,2024-07-04,19:06:58
Park Traugutta,05,6,Gocławek,2024-07-04,19:09:45
most Gdański,03,6,Gocławek,2024-07-04,19:10:20
Wybrzeże Helskie,04,6,Gocławek,2024-07-04,19:11:56
rondo Starzyńskiego,04,6,Gocławek,2024-07-04,19:13:14
pl.Hallera,03,6,Gocławek,2024-07-04,19:14:57
Centrum,09,9,Gocławek,2024-07-04,19:06:29
Krucza,05,9,Gocławek,2024-07-04,19:07:29
Muzeum Narodowe,05,9,Gocławek,2024-07-04,19:08:20
most Poniatowskiego,03,9,Gocławek,2024-07-04,19:11:21
rondo Waszyngtona,06,9,Gocławek,2024-07-04,19:13:22
Berezyńska,02,9,Gocławek,2024-07-04,19:15:18
Park Skaryszewski,04,9,Gocławek,2024-07-04,19:16:29
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,19:07:57
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,19:09:32
Saska,01,523,Stare Bemowo,2024-07-04,19:10:29
Rozbrat,02,523,Stare Bemowo,2024-07-04,19:13:21
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,19:15:06
Marszałkowska,02,523,Stare Bemowo,2024-07-04,19:15:46
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,19:17:57
PKP Powiśle,04,162,Pl Hallera,2024-07-04,19:09:17
Topiel,01,162,Pl Hallera,2024-07-04,19:11:52
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-04,19:12:54
most Świętokrzyski,02,162,Pl Hallera,2024-07-04,19:15:33
os.Panieńska,02,162,Pl Hallera,2024-07-04,19:17:07
Sierakowskiego,02,162,Pl Hallera,2024-07-04,19:18:09
Ząbkowska,06,162,Pl Hallera,2024-07-04,19:21:00
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,19:09:32
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,19:11:07
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,19:12:10
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,19:13:20
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,19:15:56
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,19:17:08
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,19:18:21
Kijowska,04,26,Metro Młociny,2024-07-04,19:09:41
Ząbkowska,04,26,Metro Młociny,2024-07-04,19:10:26
Dw.Wileński,03,26,Metro Młociny,2024-07-04,19:13:23
Park Praski,01,26,Metro Młociny,2024-07-04,19:14:04
Stare Miasto,02,26,Metro Młociny,2024-07-04,19:16:20
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-04,19:19:42
Kino Femina,06,26,Metro Młociny,2024-07-04,19:21:22
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,19:23:13
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-04,19:11:58
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-04,19:12:54
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-04,19:13:40
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-04,19:15:52
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-04,19:17:55
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-04,19:19:24
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-04,19:20:32
Wiatraczna,03,521,Szczęśliwice,2024-07-04,19:04:12
Grenadierów,01,521,Szczęśliwice,2024-07-04,19:06:32
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-04,19:11:07
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-04,19:14:07
Centrum,06,521,Szczęśliwice,2024-07-04,19:17:07
Dw.Centralny,02,521,Szczęśliwice,2024-07-04,19:18:52
pl.Zawiszy,04,521,Szczęśliwice,2024-07-04,19:23:44
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-04,19:13:39
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-04,19:14:51
Gocław,09,148,Lotnisko Chopina,2024-07-04,19:15:52
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-04,19:16:31
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-04,19:18:17
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-04,19:20:53
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-04,19:21:42
Kołowa,01,500,rondo Radosława,2024-07-04,19:13:31
Rogowska,01,500,rondo Radosława,2024-07-04,19:14:18
rondo Żaba,01,500,rondo Radosława,2024-07-04,19:14:48
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-04,19:17:23
Dw.Gdański,04,500,rondo Radosława,2024-07-04,19:19:44
Baseny Inflancka,02,500,rondo Radosława,2024-07-04,19:21:00
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-04,19:23:43
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,19:12:57
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,19:14:03
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,19:15:20
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,19:17:22
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,19:19:45
Krucza,06,9,P+R Al. Krakowska,2024-07-04,19:21:35
Centrum,10,9,P+R Al. Krakowska,2024-07-04,19:23:12
Pelcowizna,06,114,UKSW,2024-07-04,19:14:30
PKP Toruńska,01,114,UKSW,2024-07-04,19:16:00
Żerań FSO,03,114,UKSW,2024-07-04,19:17:00
most Grota-Roweckiego,01,114,UKSW,2024-07-04,19:19:00
Czarnieckiego,02,114,UKSW,2024-07-04,19:21:30
pl.Wilsona,06,114,UKSW,2024-07-04,19:24:00
Suzina,02,114,UKSW,2024-07-04,19:25:30
Szwedzka,01,190,Os. Górczewska,2024-07-04,19:14:02
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-04,19:15:02
Dw.Wileński,03,190,Os. Górczewska,2024-07-04,19:17:54
Park Praski,01,190,Os. Górczewska,2024-07-04,19:19:22
Stare Miasto,02,190,Os. Górczewska,2024-07-04,19:21:22
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-04,19:24:17
Kino Femina,02,190,Os. Górczewska,2024-07-04,19:25:42
Wola-Ratusz,02,190,Os. Górczewska,2024-07-04,19:27:07
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-04,19:16:32
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-04,19:17:55
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-04,19:19:01
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-04,19:22:03
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-04,19:25:42
Rogowska,02,500,Bródno Podgrodzie,2024-07-04,19:26:29
Kołowa,02,500,Bródno Podgrodzie,2024-07-04,19:27:40
Kijowska,04,26,Metro Młociny,2024-07-04,19:15:35
Ząbkowska,04,26,Metro Młociny,2024-07-04,19:16:21
Dw.Wileński,03,26,Metro Młociny,2024-07-04,19:19:30
Park Praski,01,26,Metro Młociny,2024-07-04,19:21:01
Stare Miasto,02,26,Metro Młociny,2024-07-04,19:23:16
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-04,19:25:34
Kino Femina,06,26,Metro Młociny,2024-07-04,19:27:21
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,19:29:11
Dw.Wileński,01,162,EC Siekierki,2024-07-04,19:14:55
Sierakowskiego,01,162,EC Siekierki,2024-07-04,19:17:08
os.Panieńska,01,162,EC Siekierki,2024-07-04,19:19:04
most Świętokrzyski,03,162,EC Siekierki,2024-07-04,19:21:27
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-04,19:23:20
Topiel,03,162,EC Siekierki,2024-07-04,19:25:45
PKP Powiśle,03,162,EC Siekierki,2024-07-04,19:26:54
Centrum,09,9,Gocławek,2024-07-04,19:14:42
Krucza,05,9,Gocławek,2024-07-04,19:16:28
Muzeum Narodowe,05,9,Gocławek,2024-07-04,19:17:19
most Poniatowskiego,03,9,Gocławek,2024-07-04,19:20:00
rondo Waszyngtona,06,9,Gocławek,2024-07-04,19:21:36
Berezyńska,02,9,Gocławek,2024-07-04,19:23:12
Park Skaryszewski,04,9,Gocławek,2024-07-04,19:25:33
Dw.Wileński,01,162,EC Siekierki,2024-07-04,19:16:24
Sierakowskiego,01,162,EC Siekierki,2024-07-04,19:18:49
os.Panieńska,01,162,EC Siekierki,2024-07-04,19:21:25
most Świętokrzyski,03,162,EC Siekierki,2024-07-04,19:23:19
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-04,19:25:01
Topiel,03,162,EC Siekierki,2024-07-04,19:27:31
PKP Powiśle,03,162,EC Siekierki,2024-07-04,19:28:34
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,19:17:22
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,19:19:22
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,19:20:22
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,19:21:22
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,19:24:22
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,19:25:02
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,19:26:23
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-04,19:18:05
Małe Siekierki,02,148,Wiatraczna,2024-07-04,19:19:15
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-04,19:20:55
most Siekierkowski,04,148,Wiatraczna,2024-07-04,19:23:19
Gocław,06,148,Wiatraczna,2024-07-04,19:27:08
Horbaczewskiego,02,148,Wiatraczna,2024-07-04,19:28:07
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-04,19:29:18
Wiatraczna,22,521,Falenica,2024-07-04,19:18:30
Wola-Ratusz,03,26,Wiatraczna,2024-07-04,19:16:12
Kino Femina,05,26,Wiatraczna,2024-07-04,19:19:29
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-04,19:21:35
Stare Miasto,01,26,Wiatraczna,2024-07-04,19:23:51
Park Praski,02,26,Wiatraczna,2024-07-04,19:25:58
Dw.Wileński,07,26,Wiatraczna,2024-07-04,19:29:14
Ząbkowska,03,26,Wiatraczna,2024-07-04,19:30:25
Kijowska,03,26,Wiatraczna,2024-07-04,19:33:12
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,19:19:04
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,19:20:29
Saska,01,523,Stare Bemowo,2024-07-04,19:21:42
Rozbrat,02,523,Stare Bemowo,2024-07-04,19:23:56
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,19:25:07
Marszałkowska,02,523,Stare Bemowo,2024-07-04,19:26:36
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,19:28:08
Dw.Wileński,01,162,EC Siekierki,2024-07-04,19:18:34
Sierakowskiego,01,162,EC Siekierki,2024-07-04,19:20:58
